Cluster,ensmbl_CporID,CD_dna,GPD_dna,D_stat_DNA,CDp,GPDp,D_stat_prot
cluster14074,ENSCPOP00000016139,0.105487914202,0.0942781128696,0.0112098013326,0.169811320755,0.150943396226,0.0188679245283
cluster14075,ENSCPOP00000006823,0.0627636037327,0.0679920975306,-0.00522849379791,0.0106100795756,0.0185676392573,-0.0079575596817
cluster14076,ENSCPOP00000003247,0.0461925318772,0.0504305327369,-0.00423800085966,0.0314960629921,0.0236220472441,0.00787401574803
cluster14077,ENSCPOP00000011817,0.0656405041485,0.0671707652015,-0.00153026105302,0.0192926045016,0.0257234726688,-0.0064308681672
cluster14078,ENSCPOP00000012456,0.114391806259,0.142523547343,-0.0281317410845,0.149206349206,0.184126984127,-0.0349206349206
cluster14080,ENSCPOP00000017664,0.153551216606,0.140320498599,0.013230718007,0.22695035461,0.198581560284,0.0283687943262
cluster14081,ENSCPOP00000012164,0.0860593855609,0.082400625049,0.00365876051185,0.0709219858156,0.0354609929078,0.0354609929078
cluster14082,ENSCPOP00000018722,0.0705442437186,0.0624148971518,0.0081293465668,0.0171428571429,0.0228571428571,-0.00571428571429
cluster14083,ENSCPOP00000008404,0.0954678215254,0.0985364906911,-0.00306866916569,0.0686274509804,0.0490196078431,0.0196078431373
cluster14084,ENSCPOP00000004040,0.106686501529,0.09105951953,0.0156269819989,0.0739549839228,0.0675241157556,0.0064308681672
cluster14085,ENSCPOP00000011847,0.0640403900533,0.0732275492384,-0.00918715918508,0.0430622009569,0.0478468899522,-0.00478468899522
cluster14086,ENSCPOP00000006838,0.187999521044,0.186133251118,0.00186626992585,0.239347234814,0.236627379873,0.00271985494107
cluster14087,ENSCPOP00000006148,0.0753378966572,0.0782212524275,-0.00288335577037,0.0902527075812,0.0974729241877,-0.0072202166065
cluster14088,ENSCPOP00000013949,0.219076932759,0.218065126486,0.0010118062731,0.277777777778,0.3125,-0.0347222222222
cluster14089,ENSCPOP00000003728,0.138154534462,0.132937541609,0.00521699285354,0.128378378378,0.135135135135,-0.00675675675676
cluster14090,ENSCPOP00000014859,0.106467977054,0.110772005361,-0.00430402830649,0.123711340206,0.10824742268,0.0154639175258
cluster14091,ENSCPOP00000005702,0.23823539608,0.193803000508,0.0444323955726,0.235294117647,0.220588235294,0.0147058823529
cluster14092,ENSCPOP00000013359,0.0936227484891,0.091545549814,0.00207719867513,0.0790697674419,0.0697674418605,0.0093023255814
cluster14094,ENSCPOP00000014491,0.109719025832,0.107300122658,0.00241890317441,0.0909090909091,0.0771349862259,0.0137741046832
cluster14095,ENSCPOP00000010314,0.550792456873,0.180640124865,0.370152332008,0.486910994764,0.240837696335,0.246073298429
cluster14096,ENSCPOP00000016748,0.109132424905,0.0950651818576,0.0140672430471,0.171296296296,0.12962962963,0.0416666666667
cluster14097,ENSCPOP00000014983,0.0875112699521,0.0972627378671,-0.00975146791496,0.0827338129496,0.0719424460432,0.0107913669065
cluster14098,ENSCPOP00000000255,0.0647627750414,0.0647079549085,5.4820132928e-05,0.0144927536232,0.0144927536232,0
cluster14100,ENSCPOP00000018413,0.12774127843,0.13180496945,-0.00406369102026,0.159292035398,0.159292035398,0
cluster14101,ENSCPOP00000008828,0.183805607758,0.131190478195,0.0526151295635,0.176829268293,0.134146341463,0.0426829268293
cluster14102,ENSCPOP00000014289,0.0979728460013,0.0981063021436,-0.000133456142266,0.0676855895197,0.0655021834061,0.00218340611354
cluster14103,ENSCPOP00000003928,0.182649910657,0.198833613813,-0.0161837031565,0.308093994778,0.33681462141,-0.0287206266319
cluster14105,ENSCPOP00000013785,0.318727641938,0.101142970488,0.217584671451,0.342465753425,0.13698630137,0.205479452055
cluster14106,ENSCPOP00000017444,0.138962409908,0.143248133526,-0.00428572361756,0.116402116402,0.132275132275,-0.015873015873
cluster14107,ENSCPOP00000009672,0.101536095575,0.100105404322,0.001430691253,0.0684410646388,0.0722433460076,-0.00380228136882
cluster14108,ENSCPOP00000012240,0.0540498551161,0.0665695511083,-0.0125196959923,0.0415094339623,0.0452830188679,-0.00377358490566
cluster14109,ENSCPOP00000015136,0.143642383887,0.175964537724,-0.0323221538369,0.140476190476,0.171428571429,-0.0309523809524
cluster14110,ENSCPOP00000003948,0.0676251400592,0.0766729274427,-0.00904778738356,0.0146082337317,0.0185922974768,-0.00398406374502
cluster14112,ENSCPOP00000008645,0.273310202376,0.123489628697,0.149820573679,0.268006700168,0.110552763819,0.157453936348
cluster14114,ENSCPOP00000020012,0.398914314109,0.164577660346,0.234336653763,0.386046511628,0.158139534884,0.227906976744
cluster14116,ENSCPOP00000019435,0.222486595304,0.135916507329,0.0865700879743,0.229116945107,0.145584725537,0.0835322195704
cluster14117,ENSCPOP00000002774,0.0864738782447,0.0764393383968,0.0100345398479,0.0375,0.0291666666667,0.00833333333333
cluster14118,ENSCPOP00000008065,0.136684898221,0.146350021873,-0.00966512365252,0.0841121495327,0.0934579439252,-0.00934579439252
cluster14119,ENSCPOP00000000207,0.134236771764,0.0695914626024,0.0646453091611,0.100840336134,0.0546218487395,0.046218487395
cluster14120,ENSCPOP00000014156,0.170320995523,0.173260440441,-0.00293944491752,0.213438735178,0.214568040655,-0.00112930547713
cluster14121,ENSCPOP00000000198,0.200647459125,0.070355700628,0.130291758497,0.155688622754,0.0479041916168,0.107784431138
cluster14122,ENSCPOP00000018863,0.0853387178536,0.0800615127198,0.00527720513378,0.0716723549488,0.0580204778157,0.0136518771331
cluster14123,ENSCPOP00000011192,0.114508419211,0.110780643285,0.00372777592663,0.0576923076923,0.0608974358974,-0.00320512820513
cluster14124,ENSCPOP00000002928,0.072119327152,0.0827297832051,-0.0106104560531,0.00568181818182,0.00568181818182,0
cluster14125,ENSCPOP00000007231,0.0743609069248,0.0859701391703,-0.0116092322455,0.0157232704403,0.0220125786164,-0.0062893081761
cluster14126,ENSCPOP00000000533,0.189208649541,0.193711022898,-0.00450237335713,0.219951923077,0.241586538462,-0.0216346153846
cluster14127,ENSCPOP00000004951,0.124089403854,0.132403675714,-0.00831427186045,0.181208053691,0.194630872483,-0.0134228187919
cluster14128,ENSCPOP00000004910,0.133753371944,0.124960148996,0.00879322294791,0.158220024722,0.142150803461,0.0160692212608
cluster14129,ENSCPOP00000005865,0.0621815596763,0.0534681393184,0.00871342035794,0.0316205533597,0.0197628458498,0.0118577075099
cluster14130,ENSCPOP00000008553,0.0777640102366,0.0754205421386,0.00234346809796,0.00219298245614,0.00438596491228,-0.00219298245614
cluster14132,ENSCPOP00000010965,0.0572696304127,0.0632335582774,-0.00596392786475,0.0604395604396,0.0769230769231,-0.0164835164835
cluster14133,ENSCPOP00000006415,0.106764434753,0.0915322925461,0.0152321422065,0.0755395683453,0.0431654676259,0.0323741007194
cluster14134,ENSCPOP00000000983,0.0970430734927,0.0900345298617,0.00700854363103,0.0804020100503,0.0628140703518,0.0175879396985
cluster14135,ENSCPOP00000004508,0.0495091670634,0.0423482203585,0.00716094670493,0.0119047619048,0.015873015873,-0.00396825396825
cluster14136,ENSCPOP00000019716,0.134672395815,0.1610678095,-0.0263954136844,0.111111111111,0.155555555556,-0.0444444444444
cluster14137,ENSCPOP00000005384,0.0914860232586,0.104027149019,-0.0125411257602,0.0785123966942,0.0867768595041,-0.00826446280992
cluster14138,ENSCPOP00000005556,0.114601233593,0.111768626737,0.00283260685569,0.0240963855422,0.0180722891566,0.00602409638554
cluster14139,ENSCPOP00000011145,0.0885188100987,0.100290343152,-0.0117715330528,0.109826589595,0.121387283237,-0.0115606936416
cluster14140,ENSCPOP00000002609,0.140255501736,0.140359210267,-0.000103708530615,0.158064516129,0.164516129032,-0.00645161290323
cluster14141,ENSCPOP00000003837,0.107390590173,0.1129997501,-0.0056091599276,0.080831408776,0.0854503464203,-0.00461893764434
cluster14142,ENSCPOP00000007348,0.0519691026042,0.0606455347065,-0.00867643210231,0.016393442623,0.016393442623,0
cluster14143,ENSCPOP00000004318,0.109109845366,0.11163707924,-0.00252723387412,0.101123595506,0.101123595506,0
cluster14144,ENSCPOP00000014020,0.0478856314924,0.0426906775992,0.00519495389316,0.00704225352113,0.00704225352113,0
cluster14146,ENSCPOP00000001522,0.104433395005,0.100794797601,0.00363859740391,0.0897832817337,0.0804953560372,0.00928792569659
cluster14147,ENSCPOP00000012579,0.159462368584,0.127100064432,0.032362304152,0.149253731343,0.119402985075,0.0298507462687
cluster14148,ENSCPOP00000017894,0.140375070875,0.119596183387,0.0207788874884,0.146258503401,0.0952380952381,0.0510204081633
cluster14149,ENSCPOP00000004551,0.0427582795403,0.0476460062768,-0.00488772673645,0.00761904761905,0.00952380952381,-0.00190476190476
cluster14150,ENSCPOP00000000349,0.0821730989758,0.0834929194803,-0.0013198205045,0.0569395017794,0.067615658363,-0.0106761565836
cluster14151,ENSCPOP00000018204,0.0872580967119,0.0873307365809,-7.2639869011e-05,0.0858085808581,0.0726072607261,0.013201320132
cluster14152,ENSCPOP00000019897,0.0341372768462,0.0299078020189,0.00422947482726,0.00584795321637,0.0116959064327,-0.00584795321637
cluster14153,ENSCPOP00000015963,0.0848786536293,0.0944065245481,-0.00952787091878,0.0253807106599,0.0203045685279,0.00507614213198
cluster14154,ENSCPOP00000011535,0.111510182479,0.091851377996,0.0196588044829,0.189189189189,0.148648648649,0.0405405405405
cluster14155,ENSCPOP00000003679,0.0968378277546,0.0936029328085,0.00323489494613,0.0886699507389,0.0886699507389,0
cluster14156,ENSCPOP00000010853,0.167262916419,0.207044830291,-0.0397819138725,0.232558139535,0.186046511628,0.046511627907
cluster14157,ENSCPOP00000020800,0.159858490431,0.176501640039,-0.016643149608,0.160427807487,0.16577540107,-0.00534759358289
cluster14158,ENSCPOP00000008933,0.0953766844297,0.0935823692914,0.00179431513831,0.0790697674419,0.0744186046512,0.0046511627907
cluster14159,ENSCPOP00000010868,0.107845912719,0.106759157009,0.00108675571068,0.116279069767,0.119601328904,-0.00332225913621
cluster14160,ENSCPOP00000000591,0.052324988328,0.0630181441732,-0.0106931558452,0.027139874739,0.0313152400835,-0.00417536534447
cluster14161,ENSCPOP00000000345,0.0673686814328,0.111413434226,-0.0440447527933,0.0761904761905,0.114285714286,-0.0380952380952
cluster14162,ENSCPOP00000003675,0.107361424874,0.118928940883,-0.0115675160092,0.0703259005146,0.0720411663808,-0.00171526586621
cluster14163,ENSCPOP00000003296,0.145152244906,0.122727514471,0.0224247304348,0.171717171717,0.135353535354,0.0363636363636
cluster14164,ENSCPOP00000001410,0.279322081262,0.2220814011,0.0572406801622,0.355555555556,0.292592592593,0.062962962963
cluster14165,ENSCPOP00000013179,0.0840189933458,0.0826258956246,0.00139309772115,0.0554016620499,0.0609418282548,-0.00554016620499
cluster14166,ENSCPOP00000012616,0.131943414472,0.0667515028545,0.065191911617,0.111111111111,0.0653594771242,0.0457516339869
cluster14167,ENSCPOP00000008783,0.18551816285,0.109256244313,0.0762619185365,0.158088235294,0.0992647058824,0.0588235294118
cluster14168,ENSCPOP00000011689,0.115835394645,0.129644944406,-0.0138095497608,0.166666666667,0.177595628415,-0.0109289617486
cluster14169,ENSCPOP00000008298,0.0595567289168,0.0663448291428,-0.00678810022602,0.0510510510511,0.0570570570571,-0.00600600600601
cluster14170,ENSCPOP00000004849,0.169587589655,0.0794100763,0.0901775133554,0.156342182891,0.0324483775811,0.12389380531
cluster14171,ENSCPOP00000017483,0.0795144194245,0.0730927340603,0.0064216853642,0.031746031746,0.026455026455,0.00529100529101
cluster14172,ENSCPOP00000003636,0.151332803223,0.0749609747398,0.0763718284832,0.119230769231,0.0384615384615,0.0807692307692
cluster14173,ENSCPOP00000010792,0.0661179375222,0.0473914783252,0.018726459197,0.0322580645161,0.00645161290323,0.0258064516129
cluster14174,ENSCPOP00000001206,0.15223897549,0.131754022571,0.0204849529192,0.154639175258,0.164948453608,-0.0103092783505
cluster14175,ENSCPOP00000000260,0.0750908189283,0.0573688771393,0.017721941789,0.03,0.015,0.015
cluster14176,ENSCPOP00000013631,0.0403422660412,0.0403308185918,1.14474494082e-05,0.0236966824645,0.021327014218,0.00236966824645
cluster14177,ENSCPOP00000019877,0.0986078190975,0.0901439563075,0.00846386279004,0.0915492957746,0.0727699530516,0.018779342723
cluster14178,ENSCPOP00000010799,0.171111519676,0.122010044929,0.0491014747472,0.215517241379,0.198275862069,0.0172413793103
cluster14180,ENSCPOP00000020939,0.0821817293144,0.100572239935,-0.018390510621,0.0724637681159,0.101449275362,-0.0289855072464
cluster14181,ENSCPOP00000007966,0.157446442517,0.16678712862,-0.00934068610314,0.230769230769,0.17094017094,0.0598290598291
cluster14182,ENSCPOP00000005268,0.0811216757046,0.0877901712569,-0.00666849555226,0.00471698113208,0.0188679245283,-0.0141509433962
cluster14183,ENSCPOP00000007009,0.156894916835,0.17194742449,-0.0150525076551,0.19387755102,0.19387755102,0
cluster14184,ENSCPOP00000018036,0.0756278475145,0.0885666012039,-0.0129387536894,0.0377358490566,0.0440251572327,-0.0062893081761
cluster14185,ENSCPOP00000014496,0.179301949385,0.176434822798,0.0028671265869,0.103926096998,0.10623556582,-0.00230946882217
cluster14186,ENSCPOP00000010939,0.0837921282895,0.0785453740295,0.00524675425999,0.042492917847,0.0311614730878,0.0113314447592
cluster14187,ENSCPOP00000008541,0.0743099045122,0.0771112561077,-0.00280135159551,0.0564971751412,0.0564971751412,0
cluster14188,ENSCPOP00000010513,0.11784521056,0.118452212378,-0.000607001817841,0.114649681529,0.12101910828,-0.00636942675159
cluster14189,ENSCPOP00000003949,0.0667864635945,0.0766759219398,-0.00988945834531,0.0296846011132,0.025974025974,0.00371057513915
cluster14190,ENSCPOP00000005329,0.12226586248,0.127217400375,-0.00495153789521,0.139465875371,0.154302670623,-0.0148367952522
cluster14191,ENSCPOP00000005661,0.0786338431526,0.0858129225227,-0.00717907937007,0.0509090909091,0.0363636363636,0.0145454545455
cluster14192,ENSCPOP00000003208,0.25447413827,0.0797194483276,0.174754689943,0.271028037383,0.11214953271,0.158878504673
cluster14193,ENSCPOP00000016338,0.279820537753,0.361627015951,-0.0818064781989,0.279329608939,0.301675977654,-0.0223463687151
cluster14194,ENSCPOP00000009237,0.106507753227,0.0895835407332,0.0169242124933,0.0676567656766,0.0627062706271,0.0049504950495
cluster14195,ENSCPOP00000017693,0.132128062983,0.120918421094,0.0112096418887,0.128272251309,0.0916230366492,0.0366492146597
cluster14196,ENSCPOP00000013875,0.201381221503,0.2062229383,-0.0048417167966,0.225868725869,0.22972972973,-0.003861003861
cluster14197,ENSCPOP00000014104,0.0332643053431,0.0418165767509,-0.00855227140778,0.0242424242424,0.0242424242424,0
cluster14199,ENSCPOP00000011189,0.0242209190083,0.015898523884,0.00832239512432,0,0,0
cluster14200,ENSCPOP00000007783,0.0920027547504,0.0898267533017,0.00217600144874,0.0680473372781,0.0660749506903,0.00197238658777
cluster14201,ENSCPOP00000016555,0.126341135037,0.1120035192,0.0143376158378,0.127516778523,0.10067114094,0.0268456375839
cluster14202,ENSCPOP00000017625,0.0543563531424,0.0736062382518,-0.0192498851094,0,0,0
cluster14203,ENSCPOP00000018375,0.0514123165723,0.048688534411,0.00272378216139,0.01171875,0,0.01171875
cluster14204,ENSCPOP00000003143,0.145802340319,0.132255196641,0.0135471436783,0.150819672131,0.150819672131,0
cluster14205,ENSCPOP00000015579,0.0194765511575,0.0353713783394,-0.0158948271819,0,0.0287356321839,-0.0287356321839
cluster14206,ENSCPOP00000001580,0.087715507926,0.0909408338723,-0.00322532594624,0.0125,0.0145833333333,-0.00208333333333
cluster14207,ENSCPOP00000009334,0.0863733088323,0.0907274256393,-0.00435411680704,0.0305810397554,0.0244648318043,0.00611620795107
cluster14208,ENSCPOP00000011754,0.0482865373691,0.0438138815249,0.00447265584424,0.00602409638554,0.00602409638554,0
cluster14209,ENSCPOP00000014345,0.0599298227665,0.0878223155922,-0.0278924928257,0.0230769230769,0.0461538461538,-0.0230769230769
cluster14210,ENSCPOP00000004266,0.0907248799226,0.0740293039139,0.0166955760087,0.0969696969697,0.0575757575758,0.0393939393939
cluster14211,ENSCPOP00000006991,0.089277271756,0.0829759215775,0.00630135017849,0.0458333333333,0.05,-0.00416666666667
cluster14213,ENSCPOP00000006713,0.0819825791386,0.0760806451173,0.00590193402125,0.0271084337349,0.0271084337349,0
cluster14214,ENSCPOP00000009855,0.0830797122406,0.0569330265656,0.026146685675,0.0622009569378,0.011961722488,0.0502392344498
cluster14215,ENSCPOP00000003707,0.0842955914793,0.0862491050712,-0.00195351359186,0.0473933649289,0.0473933649289,0
cluster14216,ENSCPOP00000005906,0.0754986457032,0.0755421665274,-4.35208242696e-05,0.023097826087,0.0176630434783,0.0054347826087
cluster14217,ENSCPOP00000019739,0.358466099305,0.37416120965,-0.0156951103445,0.448979591837,0.480725623583,-0.031746031746
cluster14218,ENSCPOP00000001725,0.0415441799686,0.0512132854588,-0.00966910549012,0.024,0.032,-0.008
cluster14219,ENSCPOP00000018403,0.137497259726,0.117204756611,0.0202925031156,0.10989010989,0.0906593406593,0.0192307692308
cluster14220,ENSCPOP00000009488,0.150070595289,0.368630734137,-0.218560138847,0.142105263158,0.363157894737,-0.221052631579
cluster14221,ENSCPOP00000001259,0.17260701298,0.0751586500265,0.0974483629535,0.193333333333,0.0866666666667,0.106666666667
cluster14222,ENSCPOP00000020674,0.0912358379901,0.0856260090812,0.00560982890889,0.04158004158,0.029106029106,0.012474012474
cluster14223,ENSCPOP00000010019,0.244965028874,0.131275842819,0.113689186055,0.243932038835,0.117718446602,0.126213592233
cluster14224,ENSCPOP00000007219,0.0742415824564,0.0503692495521,0.0238723329043,0.0558069381599,0.0316742081448,0.0241327300151
cluster14225,ENSCPOP00000001629,0.0660209287305,0.0771319492431,-0.0111110205126,0.0495626822157,0.0524781341108,-0.00291545189504
cluster14226,ENSCPOP00000011618,0.205009842541,0.102963523558,0.102046318983,0.184397163121,0.0992907801418,0.0851063829787
cluster14228,ENSCPOP00000001395,0.0670741679783,0.0795869672798,-0.0125127993015,0,0,0
cluster14229,ENSCPOP00000009291,0.0941010102947,0.0753538099819,0.0187472003128,0.10625,0.0875,0.01875
cluster14230,ENSCPOP00000018211,0.227752441368,0.218568601469,0.00918383989861,0.286764705882,0.272058823529,0.0147058823529
cluster14231,ENSCPOP00000010441,0.0768892391552,0.0799493630604,-0.00306012390517,0.0590961761298,0.0579374275782,0.00115874855156
cluster14232,ENSCPOP00000013906,0.0872331132381,0.0902506102792,-0.0030174970411,0.0655339805825,0.0631067961165,0.00242718446602
cluster14233,ENSCPOP00000006716,0.126349473729,0.106125226388,0.0202242473413,0.1125,0.1,0.0125
cluster14234,ENSCPOP00000012147,0.197914300688,0.115407746531,0.0825065541572,0.248868778281,0.158371040724,0.0904977375566
cluster14235,ENSCPOP00000020271,0.0729249852703,0.0766554187146,-0.00373043344425,0.0397923875433,0.038062283737,0.00173010380623
cluster14236,ENSCPOP00000008970,0.157409402379,0.149253091905,0.00815631047406,0.168674698795,0.174029451138,-0.0053547523427
cluster14237,ENSCPOP00000001800,0.105412467876,0.119312015832,-0.0138995479567,0.107279693487,0.107279693487,0
cluster14238,ENSCPOP00000004161,0.0392652003317,0.0479755131534,-0.0087103128217,0,0,0
cluster14240,ENSCPOP00000015570,0.0718069485014,0.0835031834015,-0.0116962349001,0.00740740740741,0.012962962963,-0.00555555555556
cluster14242,ENSCPOP00000012020,0.156191968898,0.156566301016,-0.000374332118433,0.144866385373,0.143459915612,0.0014064697609
cluster14243,ENSCPOP00000003618,0.0699033616623,0.0452803642868,0.0246229973755,0.0592885375494,0,0.0592885375494
cluster14244,ENSCPOP00000013475,0.0901524231332,0.0686417077164,0.0215107154168,0.0526315789474,0.0181488203267,0.0344827586207
cluster14246,ENSCPOP00000016963,0.0953186784862,0.0848392865114,0.0104793919748,0.0683760683761,0.045584045584,0.022792022792
cluster14247,ENSCPOP00000020280,0.0638493069801,0.0672050844294,-0.00335577744929,0.00980392156863,0.00980392156863,0
cluster14248,ENSCPOP00000009928,0.126832618961,0.0804849453334,0.0463476736276,0.144329896907,0.0927835051546,0.0515463917526
cluster14249,ENSCPOP00000008113,0.184626377094,0.226153339866,-0.0415269627726,0.253012048193,0.373493975904,-0.120481927711
cluster14250,ENSCPOP00000001175,0.054591252118,0.0624215171047,-0.00783026498667,0.0229007633588,0.013358778626,0.00954198473282
cluster14251,ENSCPOP00000010160,0.155734021988,0.0970792954816,0.0586547265066,0.0770642201835,0.0165137614679,0.0605504587156
cluster14252,ENSCPOP00000000294,0.092128334428,0.0634556151487,0.0286727192793,0.0778443113772,0.0179640718563,0.059880239521
cluster14253,ENSCPOP00000005401,0.38669769846,0.296135252805,0.0905624456551,0.469135802469,0.345679012346,0.123456790123
cluster14254,ENSCPOP00000013268,0.220586305314,0.173883424014,0.0467028812996,0.197368421053,0.184210526316,0.0131578947368
cluster14255,ENSCPOP00000007115,0.132971381513,0.072783968448,0.0601874130646,0.0835380835381,0.02457002457,0.0589680589681
cluster14256,ENSCPOP00000016226,0.0844175481958,0.105249374409,-0.0208318262133,0.10303030303,0.121212121212,-0.0181818181818
cluster14257,ENSCPOP00000006924,0.0837517378972,0.0708863441946,0.0128653937026,0.0666666666667,0.0333333333333,0.0333333333333
cluster14258,ENSCPOP00000013102,0.111208999019,0.101717449053,0.0094915499664,0.0702702702703,0.0540540540541,0.0162162162162
cluster14259,ENSCPOP00000001873,0.0414187737299,0.0519600735491,-0.0105412998192,0.021897810219,0.0328467153285,-0.0109489051095
cluster14260,ENSCPOP00000015658,0.0358343308561,0.128579184371,-0.0927448535153,0.0261437908497,0.156862745098,-0.130718954248
cluster14262,ENSCPOP00000007361,0.0950522122434,0.0718684883338,0.0231837239096,0.0697674418605,0.0348837209302,0.0348837209302
cluster14263,ENSCPOP00000014709,0.22216558844,0.23967332943,-0.0175077409909,0.266666666667,0.291666666667,-0.025
cluster14264,ENSCPOP00000018365,0.125336021871,0.133167204321,-0.00783118245097,0.170568561873,0.177257525084,-0.0066889632107
cluster14266,ENSCPOP00000001370,0.13666705047,0.141609436583,-0.00494238611359,0.0331753554502,0.0379146919431,-0.00473933649289
cluster14267,ENSCPOP00000000113,0.0676041740051,0.0780156568975,-0.0104114828924,0.0205479452055,0.0205479452055,0
cluster14268,ENSCPOP00000017455,0.0957327858237,0.220104853518,-0.124372067694,0.12,0.256,-0.136
cluster14269,ENSCPOP00000001026,0.0775259516777,0.0620230451523,0.0155029065254,0.0418502202643,0.011013215859,0.0308370044053
cluster14270,ENSCPOP00000019540,0.10351358034,0.0752178137193,0.0282957666206,0.0692307692308,0.0346153846154,0.0346153846154
cluster14271,ENSCPOP00000014555,0.111187886077,0.110113245185,0.0010746408919,0.108536585366,0.108536585366,0
cluster14272,ENSCPOP00000003628,0.065213185087,0.0947701720531,-0.0295569869661,0.0576923076923,0.0769230769231,-0.0192307692308
cluster14273,ENSCPOP00000002515,0.0976990264281,0.113096458968,-0.0153974325397,0.0847953216374,0.102339181287,-0.0175438596491
cluster14274,ENSCPOP00000013026,0.0985630721533,0.0790229838089,0.0195400883444,0.046783625731,0.0233918128655,0.0233918128655
cluster14275,ENSCPOP00000009919,0.290849760785,0.297738710276,-0.00688894949053,0.405594405594,0.398601398601,0.00699300699301
cluster14276,ENSCPOP00000016094,0.209333320219,0.0933661361799,0.115967184039,0.154228855721,0.0348258706468,0.119402985075
cluster14277,ENSCPOP00000006727,0.121673055058,0.118681143335,0.00299191172289,0.129323308271,0.115789473684,0.0135338345865
cluster14278,ENSCPOP00000017962,0.0691280078691,0.0766449074005,-0.00751689953145,0.0748031496063,0.102362204724,-0.0275590551181
cluster14279,ENSCPOP00000016387,0.148579277975,0.120965940881,0.0276133370947,0.11811023622,0.0787401574803,0.0393700787402
cluster14280,ENSCPOP00000002546,0.31281225519,0.268463988963,0.0443482662268,0.38768115942,0.355072463768,0.0326086956522
cluster14281,ENSCPOP00000016837,0.0543708783737,0.0579248925358,-0.00355401416207,0.015923566879,0.0286624203822,-0.0127388535032
cluster14282,ENSCPOP00000004220,0.20265700643,0.194947416629,0.00770958980192,0.266416510319,0.262664165103,0.00375234521576
cluster14283,ENSCPOP00000001758,0.0629748568977,0.0620224658337,0.00095239106405,0.042328042328,0.0449735449735,-0.0026455026455
cluster14284,ENSCPOP00000003689,0.392949416483,0.157245840139,0.235703576344,0.351351351351,0.135135135135,0.216216216216
cluster14285,ENSCPOP00000010354,0.132966390083,0.189694371651,-0.0567279815682,0.0901856763926,0.15649867374,-0.0663129973475
cluster14286,ENSCPOP00000010966,0.0935558001387,0.0961608780667,-0.00260507792796,0.0677966101695,0.0813559322034,-0.0135593220339
cluster14287,ENSCPOP00000003267,0.104847284727,0.102979751338,0.00186753338926,0.0740740740741,0.0691358024691,0.00493827160494
cluster14288,ENSCPOP00000016727,0.139637135273,0.143493131723,-0.00385599645013,0.141414141414,0.141414141414,0
cluster14291,ENSCPOP00000016674,0.0650354876913,0.0735780791879,-0.00854259149656,0,0,0
cluster14292,ENSCPOP00000012815,0.352431742586,0.0909830665962,0.26144867599,0.315315315315,0.018018018018,0.297297297297
cluster14293,ENSCPOP00000007132,0.322270814093,0.287492390964,0.0347784231292,0.275510204082,0.224489795918,0.0510204081633
cluster14294,ENSCPOP00000020500,0.0872089778404,0.0995931746022,-0.0123841967618,0.0660792951542,0.079295154185,-0.0132158590308
cluster14295,ENSCPOP00000016463,0.195640798499,0.138327572697,0.0573132258019,0.205223880597,0.14552238806,0.0597014925373
cluster14296,ENSCPOP00000016421,0.127692812345,0.100742670834,0.0269501415108,0.115384615385,0.0673076923077,0.0480769230769
cluster14297,ENSCPOP00000008278,0.162021469032,0.158835191036,0.00318627799544,0.144578313253,0.172690763052,-0.0281124497992
cluster14298,ENSCPOP00000011387,0.109997288031,0.123767416431,-0.0137701283999,0.0744186046512,0.0790697674419,-0.0046511627907
cluster14299,ENSCPOP00000004644,0.224578435013,0.252678602631,-0.0281001676179,0.205211726384,0.224755700326,-0.0195439739414
cluster14300,ENSCPOP00000009530,0.120307852728,0.140240044138,-0.0199321914104,0.10650887574,0.134615384615,-0.0281065088757
cluster14301,ENSCPOP00000003099,0.0695213169837,0.0621735209836,0.00734779600013,0.0647482014388,0.0611510791367,0.00359712230216
cluster14302,ENSCPOP00000007114,0.0627790312317,0.0664206446166,-0.00364161338495,0.031862745098,0.0343137254902,-0.00245098039216
cluster14303,ENSCPOP00000013542,0.289924643491,0.142513975555,0.147410667936,0.204081632653,0.0816326530612,0.122448979592
cluster14305,ENSCPOP00000000776,0.052225710223,0.0537040679584,-0.00147835773539,0.0154142581888,0.019267822736,-0.00385356454721
cluster14306,ENSCPOP00000009087,0.112032368473,0.100619117396,0.011413251077,0.153846153846,0.134615384615,0.0192307692308
cluster14307,ENSCPOP00000009700,0.173415750829,0.114408373336,0.0590073774924,0.112440191388,0.0382775119617,0.0741626794258
cluster14308,ENSCPOP00000005721,0.0418596849927,0.0418430517498,1.6633242992e-05,0,0.010101010101,-0.010101010101
cluster14309,ENSCPOP00000013335,0.0203230656646,0.0067176608825,0.0136054047821,0,0,0
cluster14310,ENSCPOP00000004524,0.0895130496986,0.0805349598084,0.0089780898902,0.0372340425532,0.0265957446809,0.0106382978723
cluster14311,ENSCPOP00000005388,0.114812800148,0.109759463125,0.00505333702319,0.0972222222222,0.0833333333333,0.0138888888889
cluster14312,ENSCPOP00000004518,0.118695929261,0.145066993787,-0.0263710645261,0.164021164021,0.185185185185,-0.021164021164
cluster14313,ENSCPOP00000019622,0.0882627693309,0.0742785785184,0.0139841908125,0.0541516245487,0.043321299639,0.0108303249097
cluster14314,ENSCPOP00000005502,0.0607103899366,0.0435393517789,0.0171710381577,0.0314960629921,0.0157480314961,0.0157480314961
