ORTHOGROUP,CAPYBARA ID,GUINEA PIG ID,RAT ID
OG0013468,s1_000794-RA,ENSCPOP00000000392,ENSRNOP00000006330
OG0013469,s1_000795-RA,ENSCPOP00000002459,ENSRNOP00000028904
OG0013470,s1_000796-RA,ENSCPOP00000013129,ENSRNOP00000028901
OG0013471,s1_000798-RA,ENSCPOP00000006109,ENSRNOP00000048191
OG0013472,s1_000799-RA,ENSCPOP00000000397,ENSRNOP00000028900
OG0013473,s1_000800-RA,ENSCPOP00000000395,ENSRNOP00000028898
OG0013474,s1_000801-RA,ENSCPOP00000012442,ENSRNOP00000028893
OG0013475,s1_000802-RA,ENSCPOP00000000394,ENSRNOP00000028892
OG0013476,s1_000803-RA,ENSCPOP00000010840,ENSRNOP00000028891
OG0013477,s1_000804-RA,ENSCPOP00000008057,ENSRNOP00000074931
OG0013478,s2_002375-RA,ENSCPOP00000018614,ENSRNOP00000028888
OG0013479,s2_002376-RA,ENSCPOP00000008297,ENSRNOP00000028887
OG0013480,s2_002377-RA,ENSCPOP00000008292,ENSRNOP00000028886
OG0013481,s2_002380-RA,ENSCPOP00000013430,ENSRNOP00000028883
OG0013482,s2_002383-RA,ENSCPOP00000018350,ENSRNOP00000028877
OG0013483,s2_002384-RA,ENSCPOP00000015071,ENSRNOP00000028876
OG0013484,s2_002387-RA,ENSCPOP00000011080,ENSRNOP00000072616
OG0013485,s2_002388-RA,ENSCPOP00000006509,ENSRNOP00000051129
OG0013486,s2_002389-RA,ENSCPOP00000019356,ENSRNOP00000075557
OG0013487,s2_002390-RA,ENSCPOP00000016521,ENSRNOP00000028861
OG0013488,s2_002392-RA,ENSCPOP00000006502,ENSRNOP00000028856
OG0013489,s2_002395-RA,ENSCPOP00000014327,ENSRNOP00000042875
OG0013490,s2_002399-RA,ENSCPOP00000001157,ENSRNOP00000028839
OG0013491,s2_002400-RA,ENSCPOP00000001154,ENSRNOP00000028838
OG0013492,s2_002401-RA,ENSCPOP00000001152,ENSRNOP00000036810
OG0013493,s2_002402-RA,ENSCPOP00000015111,ENSRNOP00000028835
OG0013494,s2_002404-RA,ENSCPOP00000015494,ENSRNOP00000028834
OG0013495,s2_002407-RA,ENSCPOP00000007748,ENSRNOP00000028828
OG0013497,s2_002412-RA,ENSCPOP00000003253,ENSRNOP00000028821
OG0013498,s2_002415-RA,ENSCPOP00000010738,ENSRNOP00000028818
OG0013499,s2_002419-RA,ENSCPOP00000013805,ENSRNOP00000009681
OG0013500,s2_002420-RA,ENSCPOP00000013801,ENSRNOP00000009563
OG0013501,s2_002423-RA,ENSCPOP00000013796,ENSRNOP00000009097
OG0013502,s2_002425-RA,ENSCPOP00000013794,ENSRNOP00000059160
OG0013503,s2_002155-RA,ENSCPOP00000005653,ENSRNOP00000013764
OG0013504,s2_002427-RA,ENSCPOP00000002034,ENSRNOP00000008071
OG0013505,s2_002428-RA,ENSCPOP00000019436,ENSRNOP00000038921
OG0013506,s2_002269-RA,ENSCPOP00000010216,ENSRNOP00000048230
OG0013508,s2_002267-RA,ENSCPOP00000014329,ENSRNOP00000034541
OG0013509,s2_002263-RA,ENSCPOP00000014374,ENSRNOP00000028031
OG0013510,s2_002262-RA,ENSCPOP00000018185,ENSRNOP00000027994
OG0013511,s2_002261-RA,ENSCPOP00000003855,ENSRNOP00000044696
OG0013512,s2_002258-RA,ENSCPOP00000014306,ENSRNOP00000049566
OG0013513,s2_002254-RA,ENSCPOP00000008357,ENSRNOP00000027520
OG0013514,s2_002250-RA,ENSCPOP00000007494,ENSRNOP00000050012
OG0013515,s2_002249-RA,ENSCPOP00000007504,ENSRNOP00000027466
OG0013516,s2_002248-RA,ENSCPOP00000019241,ENSRNOP00000027411
OG0013517,s2_002247-RA,ENSCPOP00000016921,ENSRNOP00000027318
OG0013518,s2_002246-RA,ENSCPOP00000008930,ENSRNOP00000027262
OG0013519,s2_002238-RA,ENSCPOP00000008963,ENSRNOP00000066316
OG0013520,s2_002236-RA,ENSCPOP00000012310,ENSRNOP00000065793
OG0013521,s2_002231-RA,ENSCPOP00000015146,ENSRNOP00000067537
OG0013522,s2_002230-RA,ENSCPOP00000017672,ENSRNOP00000066155
OG0013523,s2_002227-RA,ENSCPOP00000007095,ENSRNOP00000026327
OG0013524,s2_002225-RA,ENSCPOP00000010262,ENSRNOP00000043843
OG0013525,s2_002224-RA,ENSCPOP00000010268,ENSRNOP00000026711
OG0013526,s2_002220-RA,ENSCPOP00000017654,ENSRNOP00000026854
OG0013527,s2_002219-RA,ENSCPOP00000010290,ENSRNOP00000044935
OG0013528,s2_002217-RA,ENSCPOP00000015463,ENSRNOP00000069064
OG0013529,s2_002216-RA,ENSCPOP00000019616,ENSRNOP00000026216
OG0013530,s2_002214-RA,ENSCPOP00000003143,ENSRNOP00000048198
OG0013531,s2_002213-RA,ENSCPOP00000003149,ENSRNOP00000071953
OG0013532,s2_002212-RA,ENSCPOP00000018557,ENSRNOP00000064923
OG0013533,s2_002211-RA,ENSCPOP00000002118,ENSRNOP00000063136
OG0013534,s2_002210-RA,ENSCPOP00000011261,ENSRNOP00000024966
OG0013535,s2_002209-RA,ENSCPOP00000007324,ENSRNOP00000024939
OG0013537,s2_002205-RA,ENSCPOP00000010180,ENSRNOP00000023623
OG0013538,s2_002204-RA,ENSCPOP00000011948,ENSRNOP00000022550
OG0013539,s2_002203-RA,ENSCPOP00000011953,ENSRNOP00000060214
OG0013540,s2_002202-RA,ENSCPOP00000011786,ENSRNOP00000075362
OG0013541,s2_002200-RA,ENSCPOP00000002509,ENSRNOP00000031045
OG0013542,s2_002199-RA,ENSCPOP00000002510,ENSRNOP00000030024
OG0013543,s2_002198-RA,ENSCPOP00000002514,ENSRNOP00000031055
OG0013544,s2_002197-RA,ENSCPOP00000002517,ENSRNOP00000046410
OG0013545,s2_002194-RA,ENSCPOP00000020101,ENSRNOP00000031879
OG0013546,s2_002190-RA,ENSCPOP00000002524,ENSRNOP00000020781
OG0013547,s2_002188-RA,ENSCPOP00000001681,ENSRNOP00000020065
OG0013548,s3_002369-RA,ENSCPOP00000005570,ENSRNOP00000019107
OG0013549,s3_002368-RA,ENSCPOP00000014398,ENSRNOP00000018994
OG0013550,s3_002366-RA,ENSCPOP00000005361,ENSRNOP00000018475
OG0013551,s3_002365-RA,ENSCPOP00000005367,ENSRNOP00000018122
OG0013552,s3_002363-RA,ENSCPOP00000018870,ENSRNOP00000060235
OG0013553,s3_002355-RA,ENSCPOP00000020687,ENSRNOP00000017570
OG0013554,s3_002353-RA,ENSCPOP00000012493,ENSRNOP00000017469
OG0013555,s3_002352-RA,ENSCPOP00000012500,ENSRNOP00000017224
OG0013556,s3_002351-RA,ENSCPOP00000020821,ENSRNOP00000038558
OG0013557,s3_002349-RA,ENSCPOP00000003057,ENSRNOP00000016504
OG0013558,s3_002347-RA,ENSCPOP00000017467,ENSRNOP00000015852
OG0013559,s3_002345-RA,ENSCPOP00000006065,ENSRNOP00000014770
OG0013560,s3_002344-RA,ENSCPOP00000006072,ENSRNOP00000038175
OG0013561,s3_002343-RA,ENSCPOP00000014375,ENSRNOP00000074873
OG0013562,s3_002342-RA,ENSCPOP00000018209,ENSRNOP00000066453
OG0013563,s3_002341-RA,ENSCPOP00000019281,ENSRNOP00000066595
OG0013564,s3_002340-RA,ENSCPOP00000009437,ENSRNOP00000065490
OG0013565,s3_002338-RA,ENSCPOP00000006739,ENSRNOP00000064339
OG0013566,s4_000267-RA,ENSCPOP00000021131,ENSRNOP00000017280
OG0013567,s4_000261-RA,ENSCPOP00000005970,ENSRNOP00000015344
OG0013568,s4_000259-RA,ENSCPOP00000005986,ENSRNOP00000061118
OG0013569,s4_000258-RA,ENSCPOP00000008909,ENSRNOP00000015240
OG0013570,s4_000257-RA,ENSCPOP00000014191,ENSRNOP00000014636
OG0013571,s4_000256-RA,ENSCPOP00000016145,ENSRNOP00000014520
OG0013572,s4_000254-RA,ENSCPOP00000000830,ENSRNOP00000013265
OG0013573,s4_000246-RA,ENSCPOP00000001319,ENSRNOP00000011203
OG0013574,s4_000244-RA,ENSCPOP00000010497,ENSRNOP00000010992
OG0013575,s4_000241-RA,ENSCPOP00000002356,ENSRNOP00000033157
OG0013576,s4_000239-RA,ENSCPOP00000010724,ENSRNOP00000021657
OG0013577,s4_000238-RA,ENSCPOP00000011892,ENSRNOP00000074990
OG0013578,s4_000237-RA,ENSCPOP00000020894,ENSRNOP00000020610
OG0013579,s4_000234-RA,ENSCPOP00000004496,ENSRNOP00000031089
OG0013580,s4_000233-RA,ENSCPOP00000021254,ENSRNOP00000063999
OG0013581,s4_000232-RA,ENSCPOP00000019227,ENSRNOP00000046247
OG0013582,s4_000229-RA,ENSCPOP00000006910,ENSRNOP00000029006
OG0013583,s4_000228-RA,ENSCPOP00000005572,ENSRNOP00000019769
OG0013584,s4_000227-RA,ENSCPOP00000007287,ENSRNOP00000019536
OG0013585,s4_000226-RA,ENSCPOP00000007297,ENSRNOP00000048183
OG0013586,s4_000224-RA,ENSCPOP00000007306,ENSRNOP00000017658
OG0013587,s4_000221-RA,ENSCPOP00000000795,ENSRNOP00000022179
OG0013588,s4_000220-RA,ENSCPOP00000019900,ENSRNOP00000023091
OG0013589,s4_000214-RA,ENSCPOP00000013215,ENSRNOP00000067192
OG0013590,s4_000212-RA,ENSCPOP00000013217,ENSRNOP00000071536
OG0013591,s4_000210-RA,ENSCPOP00000014242,ENSRNOP00000018622
OG0013593,s4_000208-RA,ENSCPOP00000010890,ENSRNOP00000066659
OG0013594,s4_000207-RA,ENSCPOP00000020544,ENSRNOP00000033519
OG0013595,s4_000204-RA,ENSCPOP00000009703,ENSRNOP00000017085
OG0013596,s4_000203-RA,ENSCPOP00000007998,ENSRNOP00000067350
OG0013597,s4_000201-RA,ENSCPOP00000015294,ENSRNOP00000015821
OG0013598,s4_000198-RA,ENSCPOP00000003376,ENSRNOP00000015475
OG0013599,s4_000195-RA,ENSCPOP00000004264,ENSRNOP00000060597
OG0013600,s4_000193-RA,ENSCPOP00000003123,ENSRNOP00000014481
OG0013601,s4_000192-RA,ENSCPOP00000006313,ENSRNOP00000043760
OG0013602,s4_000189-RA,ENSCPOP00000008974,ENSRNOP00000067519
OG0013603,s4_000188-RA,ENSCPOP00000017721,ENSRNOP00000044955
OG0013604,s4_000186-RA,ENSCPOP00000020674,ENSRNOP00000065660
OG0013605,s4_000185-RA,ENSCPOP00000008356,ENSRNOP00000071903
OG0013606,s8_002465-RA,ENSCPOP00000013734,ENSRNOP00000066419
OG0013607,s8_002464-RA,ENSCPOP00000009869,ENSRNOP00000019938
OG0013608,s8_002461-RA,ENSCPOP00000001331,ENSRNOP00000048109
OG0013609,s8_002459-RA,ENSCPOP00000001335,ENSRNOP00000014970
OG0013610,s8_002456-RA,ENSCPOP00000011712,ENSRNOP00000050238
OG0013611,s8_002453-RA,ENSCPOP00000011933,ENSRNOP00000021536
OG0013612,s8_002451-RA,ENSCPOP00000009482,ENSRNOP00000022105
OG0013613,s8_002450-RA,ENSCPOP00000004742,ENSRNOP00000022778
OG0013614,s8_002449-RA,ENSCPOP00000019975,ENSRNOP00000054719
OG0013615,s1_000717-RA,ENSCPOP00000000455,ENSRNOP00000023469
OG0013616,s1_000713-RA,ENSCPOP00000005915,ENSRNOP00000018022
OG0013617,s1_000711-RA,ENSCPOP00000001365,ENSRNOP00000018294
OG0013618,s1_000710-RA,ENSCPOP00000006531,ENSRNOP00000018488
OG0013619,s1_000708-RA,ENSCPOP00000001606,ENSRNOP00000060407
OG0013620,s1_000707-RA,ENSCPOP00000015313,ENSRNOP00000038911
OG0013621,s1_000705-RA,ENSCPOP00000008293,ENSRNOP00000018573
OG0013622,s1_000699-RA,ENSCPOP00000003748,ENSRNOP00000018761
OG0013623,s1_000695-RA,ENSCPOP00000014776,ENSRNOP00000018767
OG0013624,s1_000691-RA,ENSCPOP00000014399,ENSRNOP00000019304
OG0013625,s1_000687-RA,ENSCPOP00000008625,ENSRNOP00000019929
OG0013627,s1_000674-RA,ENSCPOP00000000302,ENSRNOP00000015387
OG0013628,s1_000672-RA,ENSCPOP00000020706,ENSRNOP00000016016
OG0013629,s1_000671-RA,ENSCPOP00000000162,ENSRNOP00000016541
OG0013630,s1_000670-RA,ENSCPOP00000005668,ENSRNOP00000016843
OG0013631,s1_000669-RA,ENSCPOP00000001081,ENSRNOP00000018402
OG0013632,s1_000665-RA,ENSCPOP00000013781,ENSRNOP00000018489
OG0013633,s1_000662-RA,ENSCPOP00000016272,ENSRNOP00000071929
OG0013634,s1_000661-RA,ENSCPOP00000000013,ENSRNOP00000012832
OG0013636,s1_000656-RA,ENSCPOP00000005529,ENSRNOP00000013931
OG0013637,s1_000655-RA,ENSCPOP00000005522,ENSRNOP00000013987
OG0013638,s1_000653-RA,ENSCPOP00000009582,ENSRNOP00000065083
OG0013639,s1_000651-RA,ENSCPOP00000002588,ENSRNOP00000016012
OG0013640,s1_000647-RA,ENSCPOP00000000009,ENSRNOP00000038377
OG0013641,s1_002058-RA,ENSCPOP00000010581,ENSRNOP00000016656
OG0013642,s1_002056-RA,ENSCPOP00000002421,ENSRNOP00000031728
OG0013643,s1_002055-RA,ENSCPOP00000007737,ENSRNOP00000026418
OG0013644,s1_002054-RA,ENSCPOP00000009440,ENSRNOP00000026197
OG0013645,s1_002053-RA,ENSCPOP00000016888,ENSRNOP00000026067
OG0013646,s1_002051-RA,ENSCPOP00000009478,ENSRNOP00000025851
OG0013647,s1_002043-RA,ENSCPOP00000006664,ENSRNOP00000062056
OG0013648,s1_002041-RA,ENSCPOP00000017600,ENSRNOP00000024532
OG0013649,s9_001740-RA,ENSCPOP00000004430,ENSRNOP00000033324
OG0013650,s4_001973-RA,ENSCPOP00000019046,ENSRNOP00000024128
OG0013651,s4_001974-RA,ENSCPOP00000013723,ENSRNOP00000043474
OG0013652,s3_002744-RA,ENSCPOP00000013309,ENSRNOP00000050320
OG0013653,s6_000363-RA,ENSCPOP00000011674,ENSRNOP00000000749
OG0013654,s7_002141-RA,ENSCPOP00000021245,ENSRNOP00000054242
OG0013655,s7_002140-RA,ENSCPOP00000020584,ENSRNOP00000027911
OG0013656,s7_002139-RA,ENSCPOP00000010143,ENSRNOP00000027845
OG0013657,s7_002138-RA,ENSCPOP00000011687,ENSRNOP00000074834
OG0013658,s7_002137-RA,ENSCPOP00000011681,ENSRNOP00000027783
OG0013659,s7_002135-RA,ENSCPOP00000003967,ENSRNOP00000027774
OG0013660,s7_002134-RA,ENSCPOP00000003962,ENSRNOP00000073956
OG0013661,s7_002131-RA,ENSCPOP00000017810,ENSRNOP00000066458
OG0013662,s7_002130-RA,ENSCPOP00000020372,ENSRNOP00000065537
OG0013663,s7_002126-RA,ENSCPOP00000000698,ENSRNOP00000070796
OG0013664,s7_002122-RA,ENSCPOP00000021170,ENSRNOP00000027435
OG0013665,s7_002119-RA,ENSCPOP00000010695,ENSRNOP00000027254
OG0013666,s7_002114-RA,ENSCPOP00000000426,ENSRNOP00000027202
OG0013667,s6_001922-RA,ENSCPOP00000002075,ENSRNOP00000027100
OG0013668,s6_001923-RA,ENSCPOP00000016529,ENSRNOP00000075680
OG0013669,s6_001924-RA,ENSCPOP00000000427,ENSRNOP00000027076
OG0013670,s6_001925-RA,ENSCPOP00000001769,ENSRNOP00000038479
OG0013671,s6_001926-RA,ENSCPOP00000005157,ENSRNOP00000027057
OG0013672,s6_001929-RA,ENSCPOP00000003580,ENSRNOP00000026793
OG0013673,s6_001932-RA,ENSCPOP00000000827,ENSRNOP00000030295
OG0013674,s6_001933-RA,ENSCPOP00000000828,ENSRNOP00000026669
OG0013675,s6_001936-RA,ENSCPOP00000020721,ENSRNOP00000026288
OG0013676,s6_001938-RA,ENSCPOP00000002709,ENSRNOP00000069795
OG0013678,s6_001943-RA,ENSCPOP00000009502,ENSRNOP00000026060
OG0013679,s6_001946-RA,ENSCPOP00000018256,ENSRNOP00000041331
OG0013680,s6_001947-RA,ENSCPOP00000014182,ENSRNOP00000025913
OG0013681,s6_001949-RA,ENSCPOP00000012217,ENSRNOP00000047809
OG0013682,s6_001952-RA,ENSCPOP00000015401,ENSRNOP00000025281
OG0013683,s6_001955-RA,ENSCPOP00000008349,ENSRNOP00000024832
OG0013684,s6_001957-RA,ENSCPOP00000009217,ENSRNOP00000024779
OG0013685,s6_001960-RA,ENSCPOP00000009241,ENSRNOP00000064037
OG0013686,s6_001962-RA,ENSCPOP00000005740,ENSRNOP00000023866
OG0013687,s6_001963-RA,ENSCPOP00000015953,ENSRNOP00000060272
OG0013688,s6_001965-RA,ENSCPOP00000013624,ENSRNOP00000023652
OG0013689,s6_001966-RA,ENSCPOP00000013623,ENSRNOP00000023457
OG0013690,s5_001058-RA,ENSCPOP00000020592,ENSRNOP00000023451
OG0013691,s5_001059-RA,ENSCPOP00000003716,ENSRNOP00000023392
OG0013692,s5_001060-RA,ENSCPOP00000016471,ENSRNOP00000022895
OG0013693,s5_001062-RA,ENSCPOP00000014068,ENSRNOP00000024247
OG0013694,s5_001063-RA,ENSCPOP00000014071,ENSRNOP00000029706
OG0013695,s5_001064-RA,ENSCPOP00000014074,ENSRNOP00000024113
OG0013696,s5_001066-RA,ENSCPOP00000010232,ENSRNOP00000022528
OG0013697,s5_001067-RA,ENSCPOP00000014563,ENSRNOP00000069023
OG0013698,s5_001072-RA,ENSCPOP00000018291,ENSRNOP00000021894
OG0013699,s5_001074-RA,ENSCPOP00000002220,ENSRNOP00000021456
OG0013700,s5_001076-RA,ENSCPOP00000016005,ENSRNOP00000021200
OG0013701,s5_001077-RA,ENSCPOP00000015378,ENSRNOP00000012082
OG0013702,s5_001079-RA,ENSCPOP00000012868,ENSRNOP00000074243
OG0013703,s5_001084-RA,ENSCPOP00000016092,ENSRNOP00000019219
OG0013704,s5_001080-RA,ENSCPOP00000013596,ENSRNOP00000020428
OG0013705,s5_001081-RA,ENSCPOP00000013599,ENSRNOP00000020134
OG0013706,s5_001082-RA,ENSCPOP00000021112,ENSRNOP00000069999
OG0013707,s5_001085-RA,ENSCPOP00000015400,ENSRNOP00000019075
OG0013708,s5_001087-RA,ENSCPOP00000013491,ENSRNOP00000054772
OG0013709,s5_001089-RA,ENSCPOP00000000053,ENSRNOP00000018495
OG0013710,s5_001090-RA,ENSCPOP00000000054,ENSRNOP00000018233
OG0013711,s5_001091-RA,ENSCPOP00000020530,ENSRNOP00000067105
OG0013712,s5_001093-RA,ENSCPOP00000014728,ENSRNOP00000023490
OG0013713,s5_001095-RA,ENSCPOP00000017179,ENSRNOP00000023078
OG0013714,s5_001096-RA,ENSCPOP00000006234,ENSRNOP00000068789
OG0013715,s5_001098-RA,ENSCPOP00000018310,ENSRNOP00000015791
OG0013716,s5_001099-RA,ENSCPOP00000010683,ENSRNOP00000034811
OG0013717,s5_001101-RA,ENSCPOP00000001455,ENSRNOP00000022461
OG0013718,s5_001103-RA,ENSCPOP00000020628,ENSRNOP00000075172
OG0013719,s5_001106-RA,ENSCPOP00000014016,ENSRNOP00000021586
OG0013720,s5_001108-RA,ENSCPOP00000018951,ENSRNOP00000021310
OG0013721,s5_001110-RA,ENSCPOP00000021086,ENSRNOP00000020855
OG0013722,s5_001111-RA,ENSCPOP00000013771,ENSRNOP00000020609
OG0013723,s5_001112-RA,ENSCPOP00000011345,ENSRNOP00000020509
OG0013724,s5_001114-RA,ENSCPOP00000020509,ENSRNOP00000020402
OG0013725,s5_001116-RA,ENSCPOP00000007383,ENSRNOP00000066428
OG0013726,s5_001117-RA,ENSCPOP00000020216,ENSRNOP00000064558
OG0013727,s5_001118-RA,ENSCPOP00000016217,ENSRNOP00000067721
OG0013728,s5_001124-RA,ENSCPOP00000009531,ENSRNOP00000002043
OG0013729,s5_001125-RA,ENSCPOP00000009533,ENSRNOP00000002044
OG0013730,s5_001126-RA,ENSCPOP00000016270,ENSRNOP00000055040
OG0013731,s5_001127-RA,ENSCPOP00000014078,ENSRNOP00000015059
OG0013732,s5_001128-RA,ENSCPOP00000016642,ENSRNOP00000017353
OG0013733,s5_001129-RA,ENSCPOP00000014127,ENSRNOP00000017556
OG0013734,s6_002390-RA,ENSCPOP00000018143,ENSRNOP00000018858
OG0013735,s7_000293-RA,ENSCPOP00000007467,ENSRNOP00000016440
OG0013736,s7_000292-RA,ENSCPOP00000008683,ENSRNOP00000037827
OG0013737,s7_000291-RA,ENSCPOP00000000273,ENSRNOP00000071876
OG0013738,s7_000290-RA,ENSCPOP00000015169,ENSRNOP00000037400
OG0013739,s7_000289-RA,ENSCPOP00000004741,ENSRNOP00000014464
OG0013740,s7_000287-RA,ENSCPOP00000005954,ENSRNOP00000073271
OG0013741,s7_000284-RA,ENSCPOP00000004626,ENSRNOP00000061001
OG0013742,s7_000275-RA,ENSCPOP00000020469,ENSRNOP00000064261
OG0013743,s7_000272-RA,ENSCPOP00000004363,ENSRNOP00000010968
OG0013744,s7_000271-RA,ENSCPOP00000002019,ENSRNOP00000062378
OG0013745,s7_000270-RA,ENSCPOP00000019140,ENSRNOP00000010121
OG0013746,s7_000266-RA,ENSCPOP00000019267,ENSRNOP00000073965
OG0013747,s7_000265-RA,ENSCPOP00000018978,ENSRNOP00000066767
OG0013748,s7_000264-RA,ENSCPOP00000016136,ENSRNOP00000009727
OG0013749,s7_000263-RA,ENSCPOP00000017707,ENSRNOP00000065074
OG0013750,s7_000261-RA,ENSCPOP00000001642,ENSRNOP00000009440
OG0013751,s7_000260-RA,ENSCPOP00000003686,ENSRNOP00000023628
OG0013752,s7_000257-RA,ENSCPOP00000017704,ENSRNOP00000008477
OG0013753,s7_000256-RA,ENSCPOP00000021020,ENSRNOP00000008022
OG0013754,s7_000251-RA,ENSCPOP00000014017,ENSRNOP00000006708
OG0013755,s7_000243-RA,ENSCPOP00000012998,ENSRNOP00000055459
OG0013756,s7_000242-RA,ENSCPOP00000018999,ENSRNOP00000017486
OG0013757,s7_000241-RA,ENSCPOP00000014765,ENSRNOP00000017588
OG0013758,s7_000240-RA,ENSCPOP00000005969,ENSRNOP00000018149
OG0013759,s7_000238-RA,ENSCPOP00000008910,ENSRNOP00000018967
OG0013760,s8_000973-RA,ENSCPOP00000006961,ENSRNOP00000006512
OG0013761,s8_000974-RA,ENSCPOP00000006964,ENSRNOP00000006481
OG0013762,s8_000975-RA,ENSCPOP00000018001,ENSRNOP00000006406
OG0013764,s8_000977-RA,ENSCPOP00000004218,ENSRNOP00000018074
OG0013765,s8_000980-RA,ENSCPOP00000003472,ENSRNOP00000017409
OG0013766,s8_000981-RA,ENSCPOP00000020813,ENSRNOP00000051496
OG0013767,s2_000559-RA,ENSCPOP00000007327,ENSRNOP00000054014
OG0013768,s2_000558-RA,ENSCPOP00000017261,ENSRNOP00000022347
OG0013769,s2_000557-RA,ENSCPOP00000015801,ENSRNOP00000022364
OG0013770,s2_000553-RA,ENSCPOP00000005694,ENSRNOP00000023145
OG0013771,s2_000550-RA,ENSCPOP00000005691,ENSRNOP00000023430
OG0013772,s2_000548-RA,ENSCPOP00000006301,ENSRNOP00000023763
OG0013773,s2_000547-RA,ENSCPOP00000014569,ENSRNOP00000024126
OG0013774,s2_000544-RA,ENSCPOP00000014517,ENSRNOP00000024144
OG0013775,s2_000541-RA,ENSCPOP00000020946,ENSRNOP00000024968
OG0013776,s2_000539-RA,ENSCPOP00000002730,ENSRNOP00000025164
OG0013777,s3_000780-RA,ENSCPOP00000002727,ENSRNOP00000025172
OG0013778,s2_000535-RA,ENSCPOP00000005120,ENSRNOP00000072502
OG0013779,s2_000534-RA,ENSCPOP00000001539,ENSRNOP00000059242
OG0013780,s2_000533-RA,ENSCPOP00000004938,ENSRNOP00000053671
OG0013781,s2_000528-RA,ENSCPOP00000001563,ENSRNOP00000061977
OG0013782,s2_000526-RA,ENSCPOP00000014222,ENSRNOP00000017915
OG0013783,s2_000525-RA,ENSCPOP00000021118,ENSRNOP00000017613
OG0013784,s3_000192-RA,ENSCPOP00000007621,ENSRNOP00000016965
OG0013785,s2_000523-RA,ENSCPOP00000012555,ENSRNOP00000042113
OG0013786,s2_000522-RA,ENSCPOP00000018771,ENSRNOP00000070585
OG0013787,s2_000521-RA,ENSCPOP00000015915,ENSRNOP00000016155
OG0013788,s2_000520-RA,ENSCPOP00000006258,ENSRNOP00000049562
OG0013789,s2_000516-RA,ENSCPOP00000018952,ENSRNOP00000064607
OG0013790,s2_000515-RA,ENSCPOP00000003981,ENSRNOP00000022849
OG0013792,s2_000510-RA,ENSCPOP00000008061,ENSRNOP00000021534
OG0013793,s2_000503-RA,ENSCPOP00000014235,ENSRNOP00000053111
OG0013794,s2_000502-RA,ENSCPOP00000001441,ENSRNOP00000019359
OG0013795,s2_000499-RA,ENSCPOP00000005262,ENSRNOP00000029385
OG0013796,s1_001888-RA,ENSCPOP00000020107,ENSRNOP00000044761
OG0013797,s1_001890-RA,ENSCPOP00000001067,ENSRNOP00000031387
OG0013798,s1_001891-RA,ENSCPOP00000008872,ENSRNOP00000014036
OG0013800,s1_001893-RA,ENSCPOP00000007964,ENSRNOP00000071856
OG0013801,s1_001894-RA,ENSCPOP00000010384,ENSRNOP00000014795
OG0013802,s1_001900-RA,ENSCPOP00000003847,ENSRNOP00000058419
OG0013803,s6_002019-RA,ENSCPOP00000014408,ENSRNOP00000058474
OG0013804,s4_000178-RA,ENSCPOP00000012049,ENSRNOP00000008901
OG0013805,s4_000174-RA,ENSCPOP00000012258,ENSRNOP00000013563
OG0013806,s4_000173-RA,ENSCPOP00000003062,ENSRNOP00000012819
OG0013807,s4_000172-RA,ENSCPOP00000020626,ENSRNOP00000012551
OG0013808,s8_002571-RA,ENSCPOP00000006093,ENSRNOP00000050409
OG0013809,s4_001146-RA,ENSCPOP00000019875,ENSRNOP00000032218
OG0013810,s4_001144-RA,ENSCPOP00000010412,ENSRNOP00000006771
OG0013811,s4_001143-RA,ENSCPOP00000000506,ENSRNOP00000060086
OG0013812,s4_001141-RA,ENSCPOP00000008628,ENSRNOP00000010541
OG0013813,s4_001139-RA,ENSCPOP00000007406,ENSRNOP00000030763
OG0013814,s4_001138-RA,ENSCPOP00000004967,ENSRNOP00000009101
OG0013815,s4_001137-RA,ENSCPOP00000021097,ENSRNOP00000008410
OG0013816,s4_001136-RA,ENSCPOP00000016575,ENSRNOP00000008030
OG0013817,s4_001133-RA,ENSCPOP00000003541,ENSRNOP00000007115
OG0013818,s4_001131-RA,ENSCPOP00000016037,ENSRNOP00000047534
OG0013819,s4_001130-RA,ENSCPOP00000020179,ENSRNOP00000007074
OG0013822,s1_000461-RA,ENSCPOP00000004905,ENSRNOP00000071016
OG0013823,s1_000460-RA,ENSCPOP00000004639,ENSRNOP00000067163
OG0013824,s2_002516-RA,ENSCPOP00000004532,ENSRNOP00000028517
OG0013825,s2_002517-RA,ENSCPOP00000004530,ENSRNOP00000028535
OG0013826,s2_002519-RA,ENSCPOP00000006154,ENSRNOP00000059542
OG0013827,s2_002520-RA,ENSCPOP00000005212,ENSRNOP00000061365
OG0013828,s2_002532-RA,ENSCPOP00000014686,ENSRNOP00000028606
OG0013829,s2_002533-RA,ENSCPOP00000017634,ENSRNOP00000036199
OG0013830,s2_002538-RA,ENSCPOP00000014745,ENSRNOP00000028617
OG0013831,s2_002539-RA,ENSCPOP00000011040,ENSRNOP00000069041
OG0013832,s2_002540-RA,ENSCPOP00000001484,ENSRNOP00000071301
OG0013833,s2_002548-RA,ENSCPOP00000010569,ENSRNOP00000016804
OG0013834,s2_002549-RA,ENSCPOP00000010564,ENSRNOP00000017109
OG0013835,s2_002550-RA,ENSCPOP00000017621,ENSRNOP00000017126
OG0013836,s2_002578-RA,ENSCPOP00000016292,ENSRNOP00000043893
OG0013837,s2_002580-RA,ENSCPOP00000005445,ENSRNOP00000017604
