ORTHOGROUPS,CAPYBARA ID,GUINEA PIG ID
OG0010802,s7_001545-RA,ENSCPOP00000006030
OG0010803,s7_001546-RA,ENSCPOP00000006038
OG0010804,s7_001548-RA,ENSCPOP00000009883
OG0010805,s7_001549-RA,ENSCPOP00000009895
OG0010806,s7_001550-RA,ENSCPOP00000019546
OG0010807,s7_001551-RA,ENSCPOP00000005030
OG0010808,s7_001560-RA,ENSCPOP00000010703
OG0010809,s7_001562-RA,ENSCPOP00000012818
OG0010810,s7_001564-RA,ENSCPOP00000016002
OG0010811,s7_001577-RA,ENSCPOP00000008485
OG0010812,s7_001570-RA,ENSCPOP00000015723
OG0010813,s7_001566-RA,ENSCPOP00000010177
OG0010814,s7_001567-RA,ENSCPOP00000011870
OG0010815,s7_001569-RA,ENSCPOP00000007615
OG0010816,s7_001571-RA,ENSCPOP00000000579
OG0010817,s7_001573-RA,ENSCPOP00000002259
OG0010818,s7_001575-RA,ENSCPOP00000005671
OG0010819,s7_001576-RA,ENSCPOP00000018837
OG0010820,s7_001580-RA,ENSCPOP00000020579
OG0010821,s7_001583-RA,ENSCPOP00000010207
OG0010822,s7_001585-RA,ENSCPOP00000015438
OG0010823,s7_001586-RA,ENSCPOP00000020444
OG0010824,s7_001587-RA,ENSCPOP00000010211
OG0010825,s7_001588-RA,ENSCPOP00000010217
OG0010826,s7_001592-RA,ENSCPOP00000021224
OG0010827,s7_001589-RA,ENSCPOP00000014889
OG0010828,s7_001591-RA,ENSCPOP00000012014
OG0010829,s7_001594-RA,ENSCPOP00000001233
OG0010830,s4_001898-RA,ENSCPOP00000001128
OG0010831,s4_001896-RA,ENSCPOP00000003099
OG0010832,s4_001895-RA,ENSCPOP00000003096
OG0010833,s4_001894-RA,ENSCPOP00000015153
OG0010834,s4_001892-RA,ENSCPOP00000008751
OG0010835,s4_001889-RA,ENSCPOP00000016290
OG0010836,s4_001888-RA,ENSCPOP00000000447
OG0010837,s4_001882-RA,ENSCPOP00000010576
OG0010838,s4_001881-RA,ENSCPOP00000002397
OG0010839,s4_001880-RA,ENSCPOP00000018383
OG0010840,s4_001879-RA,ENSCPOP00000007864
OG0010841,s4_001878-RA,ENSCPOP00000021044
OG0010842,s4_001877-RA,ENSCPOP00000011998
OG0010843,s4_001876-RA,ENSCPOP00000002609
OG0010844,s4_001875-RA,ENSCPOP00000001163
OG0010845,s4_000877-RA,ENSCPOP00000010301
OG0010846,s4_000876-RA,ENSCPOP00000017463
OG0010847,s4_000873-RA,ENSCPOP00000012162
OG0010848,s4_000872-RA,ENSCPOP00000016879
OG0010849,s4_000869-RA,ENSCPOP00000009892
OG0010850,s4_000866-RA,ENSCPOP00000009888
OG0010851,s4_000865-RA,ENSCPOP00000010436
OG0010852,s4_000864-RA,ENSCPOP00000007624
OG0010853,s4_000862-RA,ENSCPOP00000017230
OG0010854,s4_000860-RA,ENSCPOP00000019614
OG0010855,s4_000857-RA,ENSCPOP00000001333
OG0010856,s4_000854-RA,ENSCPOP00000020165
OG0010857,s4_000850-RA,ENSCPOP00000007647
OG0010858,s4_000849-RA,ENSCPOP00000019147
OG0010859,s4_000846-RA,ENSCPOP00000017644
OG0010860,s4_000845-RA,ENSCPOP00000011969
OG0010861,s4_000844-RA,ENSCPOP00000020188
OG0010862,s4_000842-RA,ENSCPOP00000016023
OG0010863,s4_000840-RA,ENSCPOP00000011959
OG0010864,s4_000837-RA,ENSCPOP00000015573
OG0010865,s4_000834-RA,ENSCPOP00000011954
OG0010866,s4_000835-RA,ENSCPOP00000017843
OG0010867,s4_000833-RA,ENSCPOP00000008993
OG0010868,s4_000832-RA,ENSCPOP00000020097
OG0010869,s4_000831-RA,ENSCPOP00000016996
OG0010870,s4_000830-RA,ENSCPOP00000011952
OG0010871,s4_000828-RA,ENSCPOP00000014685
OG0010872,s4_000827-RA,ENSCPOP00000015895
OG0010873,s4_000826-RA,ENSCPOP00000015936
OG0010874,s4_000824-RA,ENSCPOP00000017536
OG0010875,s4_000823-RA,ENSCPOP00000003234
OG0010876,s4_000822-RA,ENSCPOP00000017373
OG0010877,s4_000821-RA,ENSCPOP00000012365
OG0010878,s4_000820-RA,ENSCPOP00000017531
OG0010879,s4_000819-RA,ENSCPOP00000001650
OG0010880,s4_000818-RA,ENSCPOP00000014240
OG0010881,s4_000817-RA,ENSCPOP00000003394
OG0010882,s4_000816-RA,ENSCPOP00000009706
OG0010883,s4_000815-RA,ENSCPOP00000003543
OG0010884,s4_000814-RA,ENSCPOP00000001009
OG0010885,s4_000813-RA,ENSCPOP00000000380
OG0010886,s4_000812-RA,ENSCPOP00000011572
OG0010887,s4_000811-RA,ENSCPOP00000020703
OG0010888,s4_000810-RA,ENSCPOP00000017415
OG0010889,s4_000809-RA,ENSCPOP00000020224
OG0010890,s4_000808-RA,ENSCPOP00000005583
OG0010891,s4_000807-RA,ENSCPOP00000014618
OG0010892,s4_000806-RA,ENSCPOP00000018373
OG0010893,s4_000805-RA,ENSCPOP00000017699
OG0010894,s4_000804-RA,ENSCPOP00000017591
OG0010895,s4_000803-RA,ENSCPOP00000008098
OG0010896,s4_000802-RA,ENSCPOP00000017875
OG0010897,s4_000801-RA,ENSCPOP00000011254
OG0010898,s4_000800-RA,ENSCPOP00000012164
OG0010899,s4_000799-RA,ENSCPOP00000020977
OG0010900,s4_000797-RA,ENSCPOP00000008139
OG0010901,s4_000796-RA,ENSCPOP00000018103
OG0010902,s4_000794-RA,ENSCPOP00000009075
OG0010903,s4_000795-RA,ENSCPOP00000014677
OG0010904,s4_000793-RA,ENSCPOP00000018187
OG0010905,s4_000792-RA,ENSCPOP00000009077
OG0010906,s4_000791-RA,ENSCPOP00000016555
OG0010907,s4_000788-RA,ENSCPOP00000016518
OG0010908,s4_000787-RA,ENSCPOP00000007559
OG0010909,s4_000786-RA,ENSCPOP00000020488
OG0010910,s4_000784-RA,ENSCPOP00000006554
OG0010911,s4_000783-RA,ENSCPOP00000017352
OG0010912,s4_000782-RA,ENSCPOP00000002886
OG0010913,s4_000781-RA,ENSCPOP00000013466
OG0010914,s4_000780-RA,ENSCPOP00000006884
OG0010915,s4_000779-RA,ENSCPOP00000006250
OG0010916,s4_000778-RA,ENSCPOP00000006246
OG0010917,s4_000777-RA,ENSCPOP00000006244
OG0010918,s4_000776-RA,ENSCPOP00000006235
OG0010919,s4_000775-RA,ENSCPOP00000017990
OG0010920,s4_000772-RA,ENSCPOP00000005913
OG0010921,s4_000771-RA,ENSCPOP00000005906
OG0010922,s4_000770-RA,ENSCPOP00000001422
OG0010923,s4_000769-RA,ENSCPOP00000016432
OG0010924,s4_000766-RA,ENSCPOP00000021054
OG0010925,s4_000764-RA,ENSCPOP00000015159
OG0010926,s4_000747-RA,ENSCPOP00000018012
OG0010927,s4_000760-RA,ENSCPOP00000005908
OG0010928,s4_000759-RA,ENSCPOP00000019966
OG0010929,s4_000758-RA,ENSCPOP00000019378
OG0010930,s4_000757-RA,ENSCPOP00000004926
OG0010931,s4_000756-RA,ENSCPOP00000013636
OG0010932,s4_000755-RA,ENSCPOP00000015911
OG0010933,s4_000754-RA,ENSCPOP00000008976
OG0010934,s4_000753-RA,ENSCPOP00000008978
OG0010935,s4_000752-RA,ENSCPOP00000012173
OG0010936,s4_000749-RA,ENSCPOP00000000958
OG0010937,s4_000748-RA,ENSCPOP00000014508
OG0010938,s4_000744-RA,ENSCPOP00000002783
OG0010939,s4_000742-RA,ENSCPOP00000007545
OG0010940,s4_000741-RA,ENSCPOP00000019887
OG0010941,s4_000740-RA,ENSCPOP00000008131
OG0010942,s4_000739-RA,ENSCPOP00000009016
OG0010943,s4_000738-RA,ENSCPOP00000009025
OG0010944,s4_000737-RA,ENSCPOP00000018113
OG0010945,s4_000735-RA,ENSCPOP00000020106
OG0010946,s4_000732-RA,ENSCPOP00000018743
OG0010947,s4_000731-RA,ENSCPOP00000005224
OG0010948,s4_000728-RA,ENSCPOP00000012209
OG0010949,s4_000727-RA,ENSCPOP00000013634
OG0010950,s4_000726-RA,ENSCPOP00000013635
OG0010951,s4_000725-RA,ENSCPOP00000013637
OG0010952,s4_000724-RA,ENSCPOP00000013638
OG0010953,s4_000718-RA,ENSCPOP00000018335
OG0010954,s4_000723-RA,ENSCPOP00000013644
OG0010955,s4_000722-RA,ENSCPOP00000008746
OG0010956,s4_000721-RA,ENSCPOP00000013648
OG0010957,s4_000719-RA,ENSCPOP00000016197
OG0010958,s4_000717-RA,ENSCPOP00000009254
OG0010959,s4_000712-RA,ENSCPOP00000001351
OG0010960,s4_000710-RA,ENSCPOP00000007246
OG0010961,s4_000709-RA,ENSCPOP00000009207
OG0010962,s4_000708-RA,ENSCPOP00000011086
OG0010963,s4_000707-RA,ENSCPOP00000000150
OG0010964,s4_000706-RA,ENSCPOP00000017524
OG0010965,s4_000704-RA,ENSCPOP00000000436
OG0010966,s10_002268-RA,ENSCPOP00000009913
OG0010967,s10_002269-RA,ENSCPOP00000009915
OG0010968,s10_002270-RA,ENSCPOP00000009926
OG0010969,s10_002271-RA,ENSCPOP00000009928
OG0010970,s10_002276-RA,ENSCPOP00000002002
OG0010971,s8_002925-RA,ENSCPOP00000015931
OG0010972,s10_001931-RA,ENSCPOP00000006165
OG0010973,s10_001926-RA,ENSCPOP00000008841
OG0010974,s10_001925-RA,ENSCPOP00000002976
OG0010975,s10_001924-RA,ENSCPOP00000018607
OG0010976,s10_001923-RA,ENSCPOP00000019316
OG0010977,s10_001922-RA,ENSCPOP00000014560
OG0010978,s10_001921-RA,ENSCPOP00000002563
OG0010979,s10_001920-RA,ENSCPOP00000019164
OG0010980,s10_001919-RA,ENSCPOP00000009708
OG0010981,s10_001908-RA,ENSCPOP00000015011
OG0010982,s10_001918-RA,ENSCPOP00000017942
OG0010983,s10_001917-RA,ENSCPOP00000017343
OG0010984,s10_001916-RA,ENSCPOP00000016506
OG0010985,s10_001915-RA,ENSCPOP00000005781
OG0010986,s10_001913-RA,ENSCPOP00000014777
OG0010987,s10_001911-RA,ENSCPOP00000019468
OG0010988,s10_001910-RA,ENSCPOP00000010060
OG0010989,s10_001909-RA,ENSCPOP00000019923
OG0010990,s10_001907-RA,ENSCPOP00000019644
OG0010991,s10_001902-RA,ENSCPOP00000020672
OG0010992,s10_001901-RA,ENSCPOP00000010263
OG0010993,s10_001900-RA,ENSCPOP00000009530
OG0010994,s10_001899-RA,ENSCPOP00000015240
OG0010995,s10_001898-RA,ENSCPOP00000005518
OG0010996,s10_001897-RA,ENSCPOP00000018550
OG0010997,s10_001896-RA,ENSCPOP00000002586
OG0010998,s10_001895-RA,ENSCPOP00000007939
OG0010999,s10_001891-RA,ENSCPOP00000009052
OG0011000,s10_001890-RA,ENSCPOP00000019480
OG0011001,s10_001888-RA,ENSCPOP00000011277
OG0011002,s10_001887-RA,ENSCPOP00000017305
OG0011003,s10_001886-RA,ENSCPOP00000011282
OG0011004,s10_001884-RA,ENSCPOP00000015719
OG0011005,s10_001883-RA,ENSCPOP00000011288
OG0011006,s10_001882-RA,ENSCPOP00000011290
OG0011007,s10_001881-RA,ENSCPOP00000011294
OG0011008,s10_001879-RA,ENSCPOP00000011299
OG0011009,s10_001877-RA,ENSCPOP00000012071
OG0011010,s10_001875-RA,ENSCPOP00000006122
OG0011011,s10_001874-RA,ENSCPOP00000006131
OG0011012,s10_001873-RA,ENSCPOP00000019761
OG0011013,s10_001872-RA,ENSCPOP00000003534
OG0011014,s10_001871-RA,ENSCPOP00000018544
OG0011015,s10_001870-RA,ENSCPOP00000012250
OG0011016,s10_001869-RA,ENSCPOP00000012252
OG0011017,s10_001868-RA,ENSCPOP00000021038
OG0011018,s10_001866-RA,ENSCPOP00000000385
OG0011019,s10_001865-RA,ENSCPOP00000000197
OG0011020,s10_001864-RA,ENSCPOP00000003039
OG0011021,s10_001863-RA,ENSCPOP00000017987
OG0011022,s3_001438-RA,ENSCPOP00000020877
OG0011023,s3_001437-RA,ENSCPOP00000007143
OG0011024,s3_001434-RA,ENSCPOP00000009166
OG0011025,s3_001431-RA,ENSCPOP00000017523
OG0011026,s3_001430-RA,ENSCPOP00000009975
OG0011027,s3_001426-RA,ENSCPOP00000013767
OG0011028,s3_001424-RA,ENSCPOP00000013765
OG0011029,s3_001423-RA,ENSCPOP00000013763
OG0011030,s3_001422-RA,ENSCPOP00000001403
OG0011031,s3_001420-RA,ENSCPOP00000004464
OG0011032,s3_001416-RA,ENSCPOP00000001588
OG0011033,s3_001415-RA,ENSCPOP00000005968
OG0011034,s3_001412-RA,ENSCPOP00000014130
OG0011035,s3_001410-RA,ENSCPOP00000013486
OG0011036,s3_001409-RA,ENSCPOP00000002803
OG0011037,s3_001407-RA,ENSCPOP00000002801
OG0011038,s3_001403-RA,ENSCPOP00000006172
OG0011039,s4_001848-RA,ENSCPOP00000017559
OG0011040,s9_001171-RA,ENSCPOP00000019982
OG0011041,s10_000430-RA,ENSCPOP00000018860
OG0011042,s10_000429-RA,ENSCPOP00000005949
OG0011043,s10_000428-RA,ENSCPOP00000005952
OG0011044,s10_000426-RA,ENSCPOP00000019446
OG0011045,s10_000421-RA,ENSCPOP00000001829
OG0011046,s10_000420-RA,ENSCPOP00000001830
OG0011047,s10_000419-RA,ENSCPOP00000001831
OG0011048,s10_000418-RA,ENSCPOP00000000187
OG0011049,s10_000417-RA,ENSCPOP00000016727
OG0011050,s10_000415-RA,ENSCPOP00000015053
OG0011051,s10_000408-RA,ENSCPOP00000007704
OG0011052,s10_000407-RA,ENSCPOP00000010904
OG0011053,s10_000406-RA,ENSCPOP00000011102
OG0011054,s10_000404-RA,ENSCPOP00000011819
OG0011055,s10_000403-RA,ENSCPOP00000015347
OG0011056,s10_000402-RA,ENSCPOP00000002067
OG0011057,s10_000400-RA,ENSCPOP00000004186
OG0011058,s10_000399-RA,ENSCPOP00000018149
OG0011059,s10_000397-RA,ENSCPOP00000014055
OG0011060,s6_002191-RA,ENSCPOP00000002881
OG0011061,s6_002190-RA,ENSCPOP00000020981
OG0011062,s6_002189-RA,ENSCPOP00000016867
OG0011063,s6_002187-RA,ENSCPOP00000002675
OG0011064,s6_002185-RA,ENSCPOP00000020957
OG0011065,s6_002184-RA,ENSCPOP00000021205
OG0011066,s6_002183-RA,ENSCPOP00000010915
OG0011067,s6_002182-RA,ENSCPOP00000010920
OG0011068,s6_002181-RA,ENSCPOP00000010924
OG0011069,s6_002180-RA,ENSCPOP00000010927
OG0011070,s6_002179-RA,ENSCPOP00000016503
OG0011071,s10_001045-RA,ENSCPOP00000014510
OG0011072,s10_001044-RA,ENSCPOP00000014364
OG0011073,s10_001041-RA,ENSCPOP00000016924
OG0011074,s10_001040-RA,ENSCPOP00000004791
OG0011075,s10_001038-RA,ENSCPOP00000002679
OG0011076,s10_001037-RA,ENSCPOP00000011127
OG0011077,s10_001036-RA,ENSCPOP00000011891
OG0011078,s10_001035-RA,ENSCPOP00000010767
OG0011079,s10_001034-RA,ENSCPOP00000010764
OG0011080,s10_001033-RA,ENSCPOP00000001326
OG0011081,s10_001029-RA,ENSCPOP00000017108
OG0011082,s10_001028-RA,ENSCPOP00000016610
OG0011083,s10_001026-RA,ENSCPOP00000000139
OG0011084,s10_001024-RA,ENSCPOP00000011224
OG0011085,s10_001023-RA,ENSCPOP00000003242
OG0011086,s10_001022-RA,ENSCPOP00000007850
OG0011087,s10_001021-RA,ENSCPOP00000003704
OG0011088,s10_001020-RA,ENSCPOP00000004351
OG0011089,s10_001019-RA,ENSCPOP00000016972
OG0011090,s10_001018-RA,ENSCPOP00000013082
OG0011091,s10_001017-RA,ENSCPOP00000002715
OG0011092,s10_001016-RA,ENSCPOP00000015714
OG0011093,s10_001015-RA,ENSCPOP00000001873
OG0011094,s10_001012-RA,ENSCPOP00000020722
OG0011095,s10_001011-RA,ENSCPOP00000004593
OG0011096,s10_001009-RA,ENSCPOP00000002643
OG0011097,s10_001008-RA,ENSCPOP00000001485
OG0011098,s10_001006-RA,ENSCPOP00000003893
OG0011099,s10_001004-RA,ENSCPOP00000012468
OG0011100,s10_000984-RA,ENSCPOP00000007364
OG0011101,s10_000977-RA,ENSCPOP00000009392
OG0011102,s10_000975-RA,ENSCPOP00000018425
OG0011103,s10_000974-RA,ENSCPOP00000019445
OG0011104,s10_000971-RA,ENSCPOP00000004040
OG0011105,s10_000968-RA,ENSCPOP00000018862
OG0011106,s10_000967-RA,ENSCPOP00000013954
OG0011107,s10_000965-RA,ENSCPOP00000003842
OG0011108,s10_000963-RA,ENSCPOP00000007881
OG0011109,s10_000962-RA,ENSCPOP00000007689
OG0011110,s10_000960-RA,ENSCPOP00000011797
OG0011111,s10_000958-RA,ENSCPOP00000015239
OG0011112,s10_000948-RA,ENSCPOP00000009696
OG0011113,s10_000947-RA,ENSCPOP00000017951
OG0011114,s10_000946-RA,ENSCPOP00000020797
OG0011115,s10_000945-RA,ENSCPOP00000020059
OG0011116,s10_000944-RA,ENSCPOP00000006988
OG0011117,s10_000939-RA,ENSCPOP00000015566
OG0011118,s10_000938-RA,ENSCPOP00000020230
OG0011119,s10_000936-RA,ENSCPOP00000011841
OG0011120,s10_000935-RA,ENSCPOP00000018148
OG0011121,s10_000933-RA,ENSCPOP00000015244
OG0011122,s10_000931-RA,ENSCPOP00000002904
OG0011123,s10_000930-RA,ENSCPOP00000004022
OG0011124,s10_000929-RA,ENSCPOP00000018924
OG0011125,s10_000928-RA,ENSCPOP00000004024
OG0011126,s10_000926-RA,ENSCPOP00000007193
OG0011127,s10_000925-RA,ENSCPOP00000019127
OG0011128,s10_000924-RA,ENSCPOP00000003420
OG0011129,s10_000923-RA,ENSCPOP00000020802
OG0011130,s10_000922-RA,ENSCPOP00000020755
OG0011131,s10_000918-RA,ENSCPOP00000013439
OG0011132,s10_000917-RA,ENSCPOP00000018079
OG0011133,s10_000915-RA,ENSCPOP00000013440
OG0011134,s10_000914-RA,ENSCPOP00000013441
OG0011135,s10_000913-RA,ENSCPOP00000013442
OG0011136,s10_000912-RA,ENSCPOP00000013448
OG0011137,s10_000911-RA,ENSCPOP00000020368
OG0011138,s10_000910-RA,ENSCPOP00000009182
OG0011139,s10_000909-RA,ENSCPOP00000006245
OG0011140,s10_000908-RA,ENSCPOP00000007811
OG0011141,s10_000907-RA,ENSCPOP00000002657
OG0011142,s10_000906-RA,ENSCPOP00000002373
OG0011143,s10_000905-RA,ENSCPOP00000015447
OG0011144,s10_000903-RA,ENSCPOP00000002017
OG0011145,s10_000893-RA,ENSCPOP00000016860
OG0011146,s10_000892-RA,ENSCPOP00000014282
OG0011147,s10_000891-RA,ENSCPOP00000003574
OG0011148,s10_000890-RA,ENSCPOP00000019940
OG0011149,s10_000889-RA,ENSCPOP00000013804
OG0011150,s10_000888-RA,ENSCPOP00000004609
OG0011151,s10_000887-RA,ENSCPOP00000012516
OG0011152,s10_000886-RA,ENSCPOP00000013806
OG0011153,s10_000885-RA,ENSCPOP00000013807
OG0011154,s10_000883-RA,ENSCPOP00000013808
OG0011155,s10_000882-RA,ENSCPOP00000013809
OG0011156,s10_000881-RA,ENSCPOP00000013811
OG0011157,s10_000880-RA,ENSCPOP00000012945
OG0011158,s10_000879-RA,ENSCPOP00000011229
OG0011159,s10_000878-RA,ENSCPOP00000013814
OG0011160,s10_000877-RA,ENSCPOP00000013815
OG0011161,s10_000876-RA,ENSCPOP00000013817
OG0011162,s10_000875-RA,ENSCPOP00000017492
OG0011163,s10_000874-RA,ENSCPOP00000021256
OG0011164,s10_000873-RA,ENSCPOP00000011429
OG0011165,s10_000872-RA,ENSCPOP00000011432
OG0011166,s1_000614-RA,ENSCPOP00000004021
OG0011167,s1_000611-RA,ENSCPOP00000008224
OG0011168,s1_000609-RA,ENSCPOP00000007417
OG0011169,s1_000608-RA,ENSCPOP00000006415
OG0011170,s1_000607-RA,ENSCPOP00000001169
OG0011171,s1_000605-RA,ENSCPOP00000009275
OG0011172,s1_000604-RA,ENSCPOP00000007911
OG0011173,s1_000602-RA,ENSCPOP00000007914
OG0011174,s3_000895-RA,ENSCPOP00000019077
OG0011175,s3_000894-RA,ENSCPOP00000019195
OG0011176,s3_000893-RA,ENSCPOP00000014945
OG0011177,s3_000892-RA,ENSCPOP00000014663
OG0011178,s3_000889-RA,ENSCPOP00000004127
OG0011179,s3_000888-RA,ENSCPOP00000002021
OG0011180,s3_000887-RA,ENSCPOP00000019949
OG0011181,s3_000884-RA,ENSCPOP00000010094
OG0011182,s3_000883-RA,ENSCPOP00000005983
OG0011183,s3_000881-RA,ENSCPOP00000001812
OG0011184,s3_000879-RA,ENSCPOP00000019526
OG0011185,s3_000878-RA,ENSCPOP00000009415
OG0011186,s3_000876-RA,ENSCPOP00000020271
OG0011187,s3_000873-RA,ENSCPOP00000000494
OG0011188,s8_001369-RA,ENSCPOP00000008811
OG0011189,s8_002196-RA,ENSCPOP00000007557
OG0011190,s8_002195-RA,ENSCPOP00000003079
OG0011191,s8_002194-RA,ENSCPOP00000005183
OG0011192,s8_002193-RA,ENSCPOP00000007473
OG0011193,s8_002192-RA,ENSCPOP00000003820
OG0011194,s8_002190-RA,ENSCPOP00000006181
OG0011195,s8_002189-RA,ENSCPOP00000001277
OG0011196,s8_002188-RA,ENSCPOP00000000654
OG0011197,s8_002187-RA,ENSCPOP00000015210
OG0011198,s8_002186-RA,ENSCPOP00000003468
OG0011199,s8_002185-RA,ENSCPOP00000002652
OG0011200,s8_002184-RA,ENSCPOP00000001072
OG0011201,s8_002183-RA,ENSCPOP00000001071
OG0011202,s8_002182-RA,ENSCPOP00000013991
OG0011203,s8_002181-RA,ENSCPOP00000017174
OG0011204,s8_002180-RA,ENSCPOP00000010418
OG0011205,s8_002177-RA,ENSCPOP00000020263
OG0011206,s8_002176-RA,ENSCPOP00000017085
OG0011207,s8_002175-RA,ENSCPOP00000019920
OG0011208,s8_002171-RA,ENSCPOP00000004263
OG0011209,s8_002170-RA,ENSCPOP00000011574
OG0011210,s8_002169-RA,ENSCPOP00000011571
OG0011211,s9_000956-RA,ENSCPOP00000011565
OG0011212,s9_000957-RA,ENSCPOP00000011570
OG0011213,s9_000954-RA,ENSCPOP00000003076
OG0011214,s9_000953-RA,ENSCPOP00000015934
OG0011215,s9_000951-RA,ENSCPOP00000008451
OG0011216,s9_000948-RA,ENSCPOP00000008456
OG0011217,s9_000946-RA,ENSCPOP00000014815
OG0011218,s9_000944-RA,ENSCPOP00000018710
OG0011219,s9_000942-RA,ENSCPOP00000005701
OG0011220,s9_000940-RA,ENSCPOP00000020920
OG0011221,s9_000939-RA,ENSCPOP00000004345
OG0011222,s9_000938-RA,ENSCPOP00000004344
OG0011223,s9_000936-RA,ENSCPOP00000011534
OG0011224,s9_000935-RA,ENSCPOP00000018651
OG0011225,s9_000930-RA,ENSCPOP00000003567
OG0011226,s8_002705-RA,ENSCPOP00000002092
OG0011227,s8_002709-RA,ENSCPOP00000006126
OG0011228,s8_002710-RA,ENSCPOP00000005617
OG0011229,s8_002712-RA,ENSCPOP00000007883
OG0011230,s3_001342-RA,ENSCPOP00000011406
OG0011231,s8_001803-RA,ENSCPOP00000005715
OG0011232,s8_001802-RA,ENSCPOP00000012632
OG0011233,s8_001799-RA,ENSCPOP00000020787
OG0011234,s8_001798-RA,ENSCPOP00000008436
OG0011235,s1_001811-RA,ENSCPOP00000015451
OG0011236,s1_001810-RA,ENSCPOP00000016991
OG0011237,s10_002208-RA,ENSCPOP00000006709
OG0011238,s10_002207-RA,ENSCPOP00000006717
OG0011239,s1_001474-RA,ENSCPOP00000005796
OG0011240,s1_001466-RA,ENSCPOP00000017086
OG0011241,s1_001465-RA,ENSCPOP00000005563
OG0011242,s1_001463-RA,ENSCPOP00000005565
OG0011243,s1_001458-RA,ENSCPOP00000008494
OG0011244,s1_001454-RA,ENSCPOP00000003774
OG0011245,s1_001452-RA,ENSCPOP00000019897
OG0011246,s1_001446-RA,ENSCPOP00000000582
OG0011247,s1_001445-RA,ENSCPOP00000000583
OG0011248,s1_001443-RA,ENSCPOP00000010557
OG0011249,s1_001438-RA,ENSCPOP00000001937
OG0011250,s1_001436-RA,ENSCPOP00000014679
OG0011251,s8_002847-RA,ENSCPOP00000020504
OG0011252,s9_001401-RA,ENSCPOP00000020564
OG0011253,s9_001398-RA,ENSCPOP00000013100
OG0011254,s9_001397-RA,ENSCPOP00000007658
OG0011255,s9_001396-RA,ENSCPOP00000014891
OG0011256,s9_001391-RA,ENSCPOP00000000883
OG0011257,s9_001390-RA,ENSCPOP00000012831
OG0011258,s9_001389-RA,ENSCPOP00000014501
OG0011259,s9_001388-RA,ENSCPOP00000016055
OG0011260,s9_001387-RA,ENSCPOP00000013614
OG0011261,s9_001679-RA,ENSCPOP00000016427
OG0011262,s9_001678-RA,ENSCPOP00000003999
OG0011263,s9_001677-RA,ENSCPOP00000003799
OG0011264,s9_001672-RA,ENSCPOP00000006679
OG0011265,s7_000541-RA,ENSCPOP00000009618
OG0011266,s7_000540-RA,ENSCPOP00000005939
OG0011267,s7_000538-RA,ENSCPOP00000005943
OG0011268,s7_000536-RA,ENSCPOP00000002142
OG0011269,s7_000535-RA,ENSCPOP00000020348
OG0011270,s7_000534-RA,ENSCPOP00000002146
OG0011271,s7_000532-RA,ENSCPOP00000002148
OG0011272,s7_000530-RA,ENSCPOP00000013550
OG0011273,s7_000527-RA,ENSCPOP00000012679
OG0011274,s7_000524-RA,ENSCPOP00000016616
OG0011275,s7_000523-RA,ENSCPOP00000017211
OG0011276,s7_000522-RA,ENSCPOP00000006836
OG0011277,s7_000521-RA,ENSCPOP00000016774
OG0011278,s7_000517-RA,ENSCPOP00000002780
OG0011279,s7_000516-RA,ENSCPOP00000019461
OG0011280,s7_000512-RA,ENSCPOP00000001043
OG0011281,s7_000509-RA,ENSCPOP00000016759
OG0011282,s7_000507-RA,ENSCPOP00000018755
OG0011283,s7_000505-RA,ENSCPOP00000020630
OG0011284,s7_000504-RA,ENSCPOP00000009291
OG0011285,s7_000497-RA,ENSCPOP00000014565
OG0011286,s7_000496-RA,ENSCPOP00000005753
OG0011287,s7_000494-RA,ENSCPOP00000018513
OG0011288,s7_000493-RA,ENSCPOP00000014262
OG0011289,s7_000492-RA,ENSCPOP00000019326
OG0011290,s7_000491-RA,ENSCPOP00000008235
OG0011291,s7_000490-RA,ENSCPOP00000008240
OG0011292,s7_000489-RA,ENSCPOP00000008241
OG0011293,s7_000488-RA,ENSCPOP00000008251
OG0011294,s7_000487-RA,ENSCPOP00000008253
OG0011295,s7_000484-RA,ENSCPOP00000008273
OG0011296,s10_002238-RA,ENSCPOP00000018756
OG0011297,s1_001098-RA,ENSCPOP00000018851
OG0011298,s1_001097-RA,ENSCPOP00000006202
OG0011299,s1_001088-RA,ENSCPOP00000008284
OG0011300,s1_001086-RA,ENSCPOP00000012861
OG0011301,s1_001085-RA,ENSCPOP00000012862
OG0011302,s1_001084-RA,ENSCPOP00000017864
OG0011303,s1_001082-RA,ENSCPOP00000005185
OG0011304,s1_001081-RA,ENSCPOP00000005189
OG0011305,s1_001080-RA,ENSCPOP00000005193
OG0011306,s1_001079-RA,ENSCPOP00000002472
OG0011307,s1_001078-RA,ENSCPOP00000002475
OG0011308,s1_001077-RA,ENSCPOP00000008440
OG0011309,s1_001076-RA,ENSCPOP00000020502
OG0011310,s1_001074-RA,ENSCPOP00000003645
OG0011311,s1_001065-RA,ENSCPOP00000008302
OG0011312,s1_001063-RA,ENSCPOP00000003026
OG0011313,s1_001061-RA,ENSCPOP00000010945
OG0011314,s1_001060-RA,ENSCPOP00000011092
OG0011315,s1_001059-RA,ENSCPOP00000002276
OG0011316,s1_001058-RA,ENSCPOP00000018525
OG0011317,s1_001057-RA,ENSCPOP00000002756
OG0011318,s1_001056-RA,ENSCPOP00000015350
