state	min	max	mean	rates	root	lnL	lnL.p	lnL.h
753900	0.013	0.088	0.079	2	NA	-94.85	0.00	-0.72
754000	0.013	0.088	0.079	2	NA	-94.85	0.00	-0.50
754100	0.013	0.088	0.079	2	NA	-94.85	0.00	-1.59
754200	0.013	0.088	0.079	2	NA	-94.85	0.00	-3.52
754300	0.013	0.088	0.079	2	NA	-94.85	0.00	-1.95
754400	0.013	0.088	0.079	2	NA	-94.85	0.00	-0.10
754500	0.079	0.079	0.079	1	NA	-99.01	0.00	-0.26
754600	0.079	0.079	0.079	1	NA	-99.01	-0.37	-4.91
754700	0.079	0.079	0.079	1	NA	-99.01	0.00	-0.56
754800	0.079	0.079	0.079	1	NA	-99.01	0.00	-1.43
754900	0.079	0.079	0.079	1	NA	-99.01	-0.37	-4.91
755000	0.064	0.481	0.079	2	NA	-92.78	0.00	-2.81
755100	0.064	0.481	0.079	2	NA	-92.78	0.00	-3.21
755200	0.064	0.481	0.079	2	NA	-92.78	0.00	-0.72
755300	0.064	0.481	0.079	2	NA	-92.78	0.00	-0.03
755400	0.064	0.481	0.079	2	NA	-92.78	0.00	-1.41
755500	0.079	0.079	0.079	1	NA	-99.01	0.00	-0.06
755600	0.079	0.079	0.079	1	NA	-99.01	-0.37	-4.91
755700	0.079	0.079	0.079	1	NA	-99.01	0.00	-0.64
755800	0.079	0.079	0.079	1	NA	-99.01	0.00	-1.52
755900	0.079	0.079	0.079	1	NA	-99.01	-0.37	-4.91
756000	0.076	0.441	0.079	2	NA	-97.20	-1.06	-4.21
756100	0.076	0.441	0.079	2	NA	-97.20	0.00	-0.16
756200	0.051	0.441	0.091	3	NA	-91.65	0.00	-0.04
756300	0.028	0.441	0.091	3	NA	-88.13	0.00	-2.73
756400	0.028	0.441	0.091	3	NA	-88.13	0.00	-0.51
756500	0.028	0.441	0.091	3	NA	-88.13	0.00	-0.97
756600	0.028	0.441	0.097	3	NA	-88.27	0.00	-0.26
756700	0.028	0.441	0.097	3	NA	-88.27	0.00	-0.69
756800	0.028	0.441	0.097	3	NA	-88.27	0.00	-0.69
756900	0.028	0.441	0.097	3	NA	-88.27	0.00	-0.73
757000	0.028	0.441	0.097	3	NA	-88.27	0.00	-0.69
757100	0.028	0.441	0.097	3	NA	-88.27	0.00	-0.69
757200	0.028	1.193	0.060	4	NA	-90.98	0.00	-1.40
757300	0.028	1.193	0.091	4	NA	-85.89	0.00	-0.69
757400	0.028	1.193	0.091	4	NA	-85.89	0.00	-0.69
757500	0.028	1.193	0.091	4	NA	-85.89	0.00	-0.57
757600	0.028	0.441	0.079	3	NA	-88.26	0.00	-0.69
757700	0.028	0.441	0.079	3	NA	-88.26	0.00	-1.55
757800	0.028	0.441	0.079	4	NA	-82.97	0.00	-1.71
757900	0.028	0.441	0.079	4	NA	-82.97	0.00	-1.40
758000	0.028	0.441	0.079	3	NA	-88.26	0.00	-0.26
758100	0.028	0.441	0.079	3	NA	-88.26	0.00	-0.56
758200	0.028	0.441	0.079	3	NA	-88.26	0.00	-0.69
758300	0.028	0.441	0.079	3	NA	-88.26	0.00	-0.69
758400	0.028	0.441	0.063	3	NA	-90.73	0.00	0.69
758500	0.028	0.441	0.061	3	NA	-89.99	0.00	0.69
758600	0.028	0.441	0.060	3	NA	-90.12	0.00	-0.69
758700	0.028	0.441	0.077	3	NA	-91.89	-1.47	-3.80
758800	0.028	0.441	0.068	3	NA	-89.24	0.00	-0.06
758900	0.028	0.441	0.093	3	NA	-88.06	0.00	0.69
759000	0.028	0.441	0.093	3	NA	-88.06	0.00	-0.69
759100	0.018	0.441	0.090	3	NA	-87.22	-1.47	-3.80
759200	0.018	0.441	0.090	3	NA	-87.22	-1.47	-3.80
759300	0.018	0.441	0.124	3	NA	-88.94	0.00	-0.69
759400	0.018	0.441	0.124	3	NA	-88.94	0.00	-3.05
759500	0.018	0.441	0.124	3	NA	-88.94	-1.47	-3.80
759600	0.018	0.441	0.124	3	NA	-88.94	0.00	-2.48
759700	0.069	2.561	0.124	2	NA	-95.08	-1.06	-4.21
759800	0.124	0.124	0.124	1	NA	-100.55	0.37	4.91
759900	0.124	0.124	0.124	1	NA	-100.55	0.00	-3.87
760000	0.124	0.124	0.124	1	NA	-100.55	-0.37	-4.91
760100	0.124	0.124	0.124	1	NA	-100.55	0.00	-3.40
760200	0.124	0.124	0.124	1	NA	-100.55	0.00	-1.01
760300	0.124	0.124	0.124	1	NA	-100.55	0.00	-0.28
760400	0.124	0.124	0.124	1	NA	-100.55	-0.37	-4.91
760500	0.059	0.226	0.124	2	NA	-94.49	0.00	-0.54
760600	0.059	0.226	0.124	2	NA	-94.49	0.00	-0.53
760700	0.059	0.226	0.124	2	NA	-94.49	0.00	-0.14
760800	0.059	0.226	0.124	2	NA	-94.49	0.00	-0.02
760900	0.016	0.226	0.129	3	NA	-93.37	0.00	-0.02
761000	0.016	0.226	0.124	3	NA	-92.35	0.00	-0.69
761100	0.058	6.083	0.302	3	NA	-93.23	0.00	0.00
761200	0.058	5.874	0.108	3	NA	-94.00	0.00	-0.74
761300	0.058	5.874	0.189	3	NA	-94.98	0.00	0.69
761400	0.064	5.874	0.107	2	NA	-95.99	0.00	-0.24
761500	0.064	5.874	0.107	2	NA	-95.99	-1.06	-4.21
761600	0.107	0.107	0.107	1	NA	-99.36	0.37	4.91
761700	0.054	0.180	0.107	2	NA	-94.44	0.00	-1.30
761800	0.054	0.180	0.107	2	NA	-94.44	0.00	-0.35
761900	0.054	0.180	0.107	2	NA	-94.44	0.00	-2.15
762000	0.054	0.180	0.107	2	NA	-94.44	0.00	-0.32
762100	0.054	0.180	0.107	2	NA	-94.44	-1.06	-4.21
762200	0.039	0.212	0.107	2	NA	-94.09	0.00	-0.16
762300	0.107	0.107	0.107	1	NA	-99.36	0.00	-1.37
762400	0.107	0.107	0.107	1	NA	-99.36	0.00	-0.91
762500	0.107	0.107	0.107	1	NA	-99.36	0.00	-3.73
762600	0.107	0.107	0.107	1	NA	-99.36	-0.37	-4.91
762700	0.107	0.107	0.107	1	NA	-99.36	-0.37	-4.91
762800	0.107	0.107	0.107	1	NA	-99.36	-0.37	-4.91
762900	0.107	0.107	0.107	1	NA	-99.36	0.00	-3.54
763000	0.107	0.107	0.107	1	NA	-99.36	0.00	-0.28
763100	0.036	0.217	0.107	2	NA	-94.55	0.00	-2.16
763200	0.036	0.217	0.107	2	NA	-94.55	0.00	-0.79
763300	0.036	0.217	0.107	2	NA	-94.55	0.00	-0.68
763400	0.036	0.217	0.107	2	NA	-94.55	0.00	-0.54
763500	0.107	0.107	0.107	1	NA	-99.36	0.00	-1.47
763600	0.107	0.107	0.107	1	NA	-99.36	0.00	-0.99
763700	0.107	0.107	0.107	1	NA	-99.36	0.00	-1.18
763800	0.107	0.107	0.107	1	NA	-99.36	0.00	-0.19
763900	0.107	0.107	0.107	1	NA	-99.36	0.00	-1.43
764000	0.107	0.107	0.107	1	NA	-99.36	0.00	-0.75
764100	0.107	0.107	0.107	1	NA	-99.36	-0.37	-4.91
764200	0.107	0.107	0.107	1	NA	-99.36	0.00	-0.80
764300	0.107	0.107	0.107	1	NA	-99.36	0.00	-0.59
764400	0.080	0.322	0.107	2	NA	-95.57	0.00	-3.90
764500	0.080	0.322	0.107	2	NA	-95.57	0.00	-1.49
764600	0.080	0.322	0.107	2	NA	-95.57	0.00	-0.59
764700	0.080	0.322	0.107	2	NA	-95.57	-1.06	-4.21
764800	0.080	0.322	0.107	2	NA	-95.57	0.00	-0.57
764900	0.080	0.322	0.107	2	NA	-95.57	0.00	-0.19
765000	0.080	1.156	0.089	3	NA	-95.36	0.00	-0.95
765100	0.080	1.156	0.121	3	NA	-93.62	0.00	0.00
765200	0.090	1.156	0.129	2	NA	-94.00	0.00	-0.13
765300	0.090	1.156	0.129	2	NA	-94.00	-1.06	-4.21
765400	0.090	1.156	0.129	2	NA	-94.00	0.00	-1.45
765500	0.090	1.156	0.129	2	NA	-94.00	-1.06	-4.21
765600	0.090	1.156	0.129	2	NA	-94.00	0.00	-1.77
765700	0.090	1.156	0.129	2	NA	-94.00	-1.06	-4.21
765800	0.090	1.156	0.129	2	NA	-94.00	0.00	-0.06
765900	0.068	1.156	0.115	3	NA	-93.72	0.00	-0.93
766000	0.075	1.156	0.115	2	NA	-92.89	0.00	-0.96
766100	0.075	1.156	0.115	2	NA	-92.89	-1.06	-4.21
766200	0.075	1.156	0.115	2	NA	-92.89	0.00	-1.00
766300	0.075	1.156	0.115	2	NA	-92.89	0.00	-0.79
766400	0.075	1.156	0.115	2	NA	-92.89	0.00	-0.08
766500	0.075	1.156	0.115	2	NA	-92.89	0.00	-0.16
766600	0.075	1.156	0.115	2	NA	-92.89	0.00	-2.10
766700	0.075	1.156	0.115	2	NA	-92.89	0.00	-0.73
766800	0.075	1.156	0.115	2	NA	-92.89	-1.06	-4.21
766900	0.075	1.156	0.115	2	NA	-92.89	-1.06	-4.21
767000	0.065	1.156	0.103	3	NA	-91.95	0.00	-0.30
767100	0.065	1.156	0.119	3	NA	-89.81	0.00	0.69
767200	0.065	1.156	0.103	3	NA	-91.95	0.00	0.69
767300	0.075	1.156	0.115	2	NA	-92.89	-1.06	-4.21
767400	0.075	1.156	0.115	2	NA	-92.89	0.00	-0.17
767500	0.075	1.156	0.115	2	NA	-92.89	0.00	-0.38
767600	0.075	1.156	0.115	2	NA	-92.89	0.00	-0.51
767700	0.075	1.156	0.115	2	NA	-92.89	0.00	-0.57
767800	0.064	1.461	0.135	3	NA	-91.40	0.00	-0.20
767900	0.064	1.461	0.115	3	NA	-90.81	0.00	-0.35
768000	0.064	1.461	0.115	3	NA	-90.81	0.00	-1.51
768100	0.075	1.156	0.115	2	NA	-92.89	-1.06	-4.21
768200	0.075	1.156	0.115	2	NA	-92.89	0.00	-0.12
768300	0.075	1.156	0.115	2	NA	-92.89	0.00	-0.51
768400	0.075	1.156	0.115	2	NA	-92.89	0.00	-4.74
768500	0.053	1.156	0.095	3	NA	-91.29	0.00	0.69
768600	0.083	0.207	0.094	2	NA	-97.30	0.00	-1.14
768700	0.083	0.207	0.094	2	NA	-97.30	0.00	-0.34
768800	0.083	0.207	0.094	2	NA	-97.30	0.00	-2.74
768900	0.094	0.094	0.094	1	NA	-98.86	0.00	-0.19
769000	0.040	0.180	0.094	2	NA	-93.60	0.00	-0.86
769100	0.040	0.180	0.094	2	NA	-93.60	0.00	-0.83
769200	0.040	0.180	0.094	2	NA	-93.60	0.00	-1.32
769300	0.040	0.180	0.094	2	NA	-93.60	0.00	-1.13
769400	0.040	0.180	0.094	2	NA	-93.60	0.00	-0.10
769500	0.040	0.180	0.094	2	NA	-93.60	-1.06	-4.21
769600	0.040	0.180	0.094	2	NA	-93.60	0.00	-0.42
769700	0.040	0.180	0.094	2	NA	-93.60	-1.06	-4.21
769800	0.040	0.180	0.094	2	NA	-93.60	0.00	-0.85
769900	0.040	0.180	0.094	2	NA	-93.60	0.00	-0.18
770000	0.040	0.180	0.094	2	NA	-93.60	-1.06	-4.21
770100	0.040	0.180	0.094	2	NA	-93.60	0.00	-1.09
770200	0.040	0.180	0.094	2	NA	-93.60	-1.06	-4.21
770300	0.040	0.180	0.094	2	NA	-93.60	0.00	-0.87
770400	0.040	0.180	0.094	2	NA	-93.60	0.00	-0.98
770500	0.040	0.180	0.094	2	NA	-93.60	0.00	-0.58
770600	0.040	0.180	0.094	2	NA	-93.60	0.00	-1.70
770700	0.040	0.180	0.094	2	NA	-93.60	0.00	-2.79
770800	0.040	0.180	0.094	2	NA	-93.60	0.00	-1.03
770900	0.040	0.180	0.094	2	NA	-93.60	0.00	-0.33
771000	0.040	0.180	0.094	2	NA	-93.60	0.00	-2.30
771100	0.040	0.180	0.094	2	NA	-93.60	0.00	-0.88
771200	0.094	0.094	0.094	1	NA	-98.86	0.00	-0.12
771300	0.094	0.094	0.094	1	NA	-98.86	0.00	-0.58
771400	0.094	0.094	0.094	1	NA	-98.86	-0.37	-4.91
771500	0.067	0.825	0.094	2	NA	-92.56	0.00	-0.59
771600	0.067	0.825	0.094	2	NA	-92.56	0.00	-1.77
771700	0.067	0.825	0.094	2	NA	-92.56	0.00	-2.49
771800	0.067	0.825	0.094	2	NA	-92.56	0.00	-0.37
771900	0.094	0.094	0.094	1	NA	-98.86	0.00	-3.50
772000	0.094	0.094	0.094	1	NA	-98.86	0.00	-0.63
772100	0.094	0.094	0.094	1	NA	-98.86	0.00	-0.65
772200	0.094	0.094	0.094	1	NA	-98.86	0.00	-0.17
772300	0.094	0.094	0.094	1	NA	-98.86	0.00	-1.22
772400	0.094	0.094	0.094	1	NA	-98.86	0.00	-0.96
772500	0.094	0.094	0.094	1	NA	-98.86	0.00	-2.19
772600	0.094	0.094	0.094	1	NA	-98.86	0.00	-0.04
772700	0.035	0.187	0.094	2	NA	-94.36	-1.06	-4.21
772800	0.035	0.187	0.094	2	NA	-94.36	0.00	-1.65
772900	0.035	0.187	0.094	2	NA	-94.36	0.00	-0.56
773000	0.035	0.187	0.094	2	NA	-94.36	-1.06	-4.21
773100	0.035	0.187	0.094	2	NA	-94.36	0.00	-0.59
773200	0.035	0.187	0.094	2	NA	-94.36	-1.06	-4.21
773300	0.035	0.187	0.094	2	NA	-94.36	0.00	-1.01
773400	0.035	0.187	0.094	2	NA	-94.36	0.00	-1.21
773500	0.035	1.109	0.113	3	NA	-95.47	0.00	0.69
773600	0.035	3.397	0.131	4	NA	-90.69	-1.75	-3.50
773700	0.035	3.397	0.116	4	NA	-92.64	-1.75	-3.50
773800	0.035	3.397	0.135	4	NA	-91.12	0.00	0.69
773900	0.035	3.397	0.134	4	NA	-91.64	-1.75	-3.50
774000	0.035	1.109	0.093	3	NA	-94.07	0.00	-1.40
774100	0.035	1.109	0.105	3	NA	-96.03	0.00	0.00
774200	0.059	1.109	0.082	2	NA	-95.41	0.00	-0.63
774300	0.059	1.109	0.082	2	NA	-95.41	0.00	-1.90
774400	0.059	1.109	0.082	2	NA	-95.41	0.00	-0.29
774500	0.059	1.109	0.082	2	NA	-95.41	0.00	-1.52
774600	0.059	1.109	0.082	2	NA	-95.41	0.00	-0.10
774700	0.053	1.109	0.085	3	NA	-93.53	0.00	-0.17
774800	0.053	1.544	0.072	4	NA	-94.08	0.00	-0.43
774900	0.053	1.544	0.158	4	NA	-98.73	-1.75	-3.50
775000	0.081	1.544	0.125	3	NA	-93.27	0.00	0.00
775100	0.062	1.428	0.103	3	NA	-92.73	0.00	-0.07
775200	0.062	1.428	0.093	3	NA	-93.14	0.00	-0.09
775300	0.062	1.428	0.077	3	NA	-93.18	-1.47	-3.80
775400	0.062	1.428	0.073	3	NA	-95.06	0.00	0.69
775500	0.062	1.428	0.076	3	NA	-94.30	-1.47	-3.80
775600	0.062	1.428	0.075	3	NA	-95.02	0.00	-1.44
775700	0.063	1.428	0.093	2	NA	-95.03	0.00	-0.58
775800	0.063	1.428	0.093	2	NA	-95.03	0.00	-1.09
775900	0.063	1.428	0.093	2	NA	-95.03	0.00	-0.13
776000	0.063	1.428	0.093	2	NA	-95.03	0.00	-0.29
776100	0.063	1.428	0.093	2	NA	-95.03	0.00	-1.67
776200	0.063	1.428	0.093	2	NA	-95.03	0.00	-0.56
776300	0.063	1.428	0.093	2	NA	-95.03	-1.06	-4.21
776400	0.093	0.093	0.093	1	NA	-98.84	-0.37	-4.91
776500	0.093	0.093	0.093	1	NA	-98.84	0.00	-0.43
776600	0.093	0.093	0.093	1	NA	-98.84	0.00	-0.16
776700	0.093	0.093	0.093	1	NA	-98.84	0.00	-0.34
776800	0.079	0.226	0.093	2	NA	-97.28	0.00	-0.36
776900	0.059	0.226	0.088	3	NA	-93.73	0.00	-0.56
777000	0.059	0.268	0.067	3	NA	-92.59	0.00	-0.60
777100	0.085	0.268	0.111	3	NA	-95.33	0.00	-0.41
777200	0.088	0.433	0.091	2	NA	-97.72	1.06	4.21
777300	0.074	0.452	0.096	3	NA	-91.49	0.00	-0.66
777400	0.110	0.452	0.122	2	NA	-96.22	-1.06	-4.21
777500	0.064	6.028	0.122	3	NA	-94.75	0.00	-0.34
777600	0.064	6.028	0.122	3	NA	-94.75	0.00	-1.85
777700	0.064	6.028	0.210	3	NA	-96.62	0.00	-0.69
777800	0.064	6.028	0.122	3	NA	-94.75	0.00	-0.20
777900	0.064	6.028	0.122	3	NA	-94.75	0.00	0.00
778000	0.064	6.028	0.122	3	NA	-94.75	-1.47	-3.80
778100	0.110	0.655	0.130	2	NA	-96.05	0.00	-0.47
778200	0.110	0.655	0.130	2	NA	-96.05	-1.06	-4.21
778300	0.110	0.655	0.130	2	NA	-96.05	0.00	-0.45
778400	0.047	8.255	0.130	3	NA	-93.63	0.00	-0.12
778500	0.077	8.255	0.158	3	NA	-92.99	0.00	-0.74
778600	0.077	8.255	0.158	3	NA	-92.99	-1.47	-3.80
778700	0.077	8.255	0.158	3	NA	-92.99	0.00	-2.70
778800	0.077	8.255	0.158	3	NA	-92.99	0.00	-0.49
778900	0.077	8.255	0.158	3	NA	-92.99	0.00	-0.37
779000	0.077	8.255	0.158	3	NA	-92.99	0.00	0.00
779100	0.077	8.255	0.158	3	NA	-92.99	-1.47	-3.80
779200	0.077	8.255	0.158	3	NA	-92.99	0.00	-0.66
779300	0.077	8.255	0.158	3	NA	-92.99	0.00	0.00
779400	0.077	8.255	0.158	3	NA	-92.99	0.00	-0.52
779500	0.056	8.255	0.202	4	NA	-94.51	0.00	-1.88
779600	0.056	8.255	0.220	4	NA	-95.83	0.00	-0.32
779700	0.056	8.255	0.158	4	NA	-90.34	0.00	-2.24
779800	0.056	8.255	0.158	4	NA	-90.34	-1.75	-3.50
779900	0.119	2.678	0.158	3	NA	-96.77	0.00	-0.69
780000	0.045	9.325	0.155	4	NA	-94.29	0.00	0.69
780100	0.045	9.325	0.155	4	NA	-94.29	0.00	-0.49
780200	0.068	2.678	0.125	2	NA	-99.52	0.00	-0.45
780300	0.051	2.678	0.087	3	NA	-94.18	-1.47	-3.80
780400	0.051	2.678	0.130	3	NA	-95.45	0.00	0.69
780500	0.051	2.588	0.087	3	NA	-94.13	0.00	-0.69
780600	0.051	2.588	0.087	3	NA	-94.13	0.00	-0.86
780700	0.051	2.588	0.087	3	NA	-94.13	-1.47	-3.80
780800	0.084	2.588	0.107	3	NA	-93.92	0.00	-0.96
780900	0.048	11.766	0.157	3	NA	-95.70	0.00	0.69
781000	0.048	11.766	0.140	3	NA	-94.22	0.00	0.00
781100	0.048	11.766	0.152	3	NA	-95.20	0.00	-0.69
781200	0.043	11.766	0.143	4	NA	-91.89	0.00	0.00
781300	0.043	11.766	0.154	4	NA	-93.97	0.00	0.00
781400	0.067	11.766	0.154	3	NA	-97.89	0.00	-0.09
781500	0.054	11.766	0.225	3	NA	-92.23	-1.47	-3.80
781600	0.061	11.766	0.231	3	NA	-92.04	0.00	0.69
781700	0.061	12.048	0.233	3	NA	-92.05	0.00	-0.69
781800	0.061	12.048	0.233	3	NA	-92.05	0.00	-2.40
781900	0.078	12.048	0.342	2	NA	-100.29	0.00	-2.50
782000	0.078	12.048	0.342	2	NA	-100.29	-1.06	-4.21
782100	0.078	12.048	0.342	2	NA	-100.29	0.00	-2.80
782200	0.078	12.048	0.342	2	NA	-100.29	-1.06	-4.21
782300	0.078	12.048	0.342	2	NA	-100.29	0.00	-0.60
782400	0.078	12.048	0.342	2	NA	-100.29	-1.06	-4.21
782500	0.078	12.048	0.342	2	NA	-100.29	0.00	-1.78
782600	0.070	12.048	0.166	3	NA	-94.50	0.00	-0.69
782700	0.070	12.048	0.196	3	NA	-91.88	0.00	-0.98
782800	0.070	12.048	0.196	3	NA	-91.88	0.00	-0.56
782900	0.070	12.048	0.196	3	NA	-91.88	0.00	-0.49
783000	0.070	12.048	0.187	3	NA	-91.81	-1.47	-3.80
783100	0.070	12.048	0.187	3	NA	-91.81	0.00	-1.43
783200	0.070	12.048	0.187	3	NA	-91.81	0.00	-0.16
783300	0.070	12.048	0.187	3	NA	-91.81	-1.47	-3.80
783400	0.070	12.048	0.363	3	NA	-93.55	0.00	-0.13
783500	0.070	12.048	0.187	3	NA	-91.81	0.00	-0.03
783600	0.070	12.048	0.187	3	NA	-91.81	0.00	-0.03
783700	0.070	12.048	0.187	3	NA	-91.81	0.00	-0.69
783800	0.070	12.048	0.187	3	NA	-91.81	0.00	0.00
783900	0.070	12.048	0.176	3	NA	-93.70	0.00	-0.69
784000	0.070	12.048	0.352	3	NA	-95.44	0.00	0.69
784100	0.070	12.048	0.187	3	NA	-91.81	0.00	-0.06
784200	0.070	12.048	0.187	3	NA	-91.81	0.00	-0.71
784300	0.070	12.048	0.187	3	NA	-91.81	0.00	0.69
784400	0.070	11.674	0.355	3	NA	-93.52	0.00	-0.69
784500	0.070	11.674	0.184	3	NA	-91.80	0.00	-0.69
784600	0.070	11.674	0.184	3	NA	-91.80	0.00	-0.30
784700	0.070	11.674	0.184	3	NA	-91.80	-1.47	-3.80
784800	0.070	11.674	0.332	3	NA	-96.29	-1.47	-3.80
784900	0.054	11.674	0.169	3	NA	-91.61	0.00	-2.26
785000	0.054	11.674	0.169	3	NA	-91.61	-1.47	-3.80
785100	0.054	11.674	0.169	3	NA	-91.61	0.00	-0.69
785200	0.054	11.674	0.169	3	NA	-91.61	0.00	0.69
785300	0.054	11.674	0.169	3	NA	-91.61	-1.47	-3.80
785400	0.054	11.674	0.169	3	NA	-91.61	-1.47	-3.80
785500	0.054	11.674	0.169	3	NA	-91.61	0.00	-0.71
785600	0.054	11.674	0.156	3	NA	-91.82	0.00	-2.96
785700	0.077	11.674	0.165	3	NA	-95.05	0.00	-0.43
785800	0.077	11.674	0.171	3	NA	-94.00	-1.47	-3.80
785900	0.077	11.674	0.348	3	NA	-94.26	-1.47	-3.80
786000	0.077	11.674	0.177	3	NA	-92.50	0.00	-1.00
786100	0.077	11.674	0.177	3	NA	-92.50	0.00	-0.76
786200	0.077	11.674	0.177	3	NA	-92.50	0.00	0.00
786300	0.077	11.674	0.177	3	NA	-92.50	0.00	-0.69
786400	0.064	11.674	0.164	3	NA	-91.68	0.00	-0.27
786500	0.067	11.674	0.152	2	NA	-99.26	0.00	-1.34
786600	0.065	11.674	0.157	3	NA	-93.89	0.00	0.69
786700	0.065	11.674	0.161	3	NA	-91.97	0.00	-0.69
786800	0.076	11.674	0.332	2	NA	-100.31	0.00	-1.91
786900	0.076	11.674	0.332	2	NA	-100.31	0.00	-0.91
787000	0.076	11.674	0.332	2	NA	-100.31	0.00	-3.51
787100	0.076	11.674	0.332	2	NA	-100.31	0.00	-0.61
787200	0.076	11.674	0.332	2	NA	-100.31	0.00	-0.63
787300	0.076	11.674	0.332	2	NA	-100.31	0.00	-0.20
787400	0.076	11.674	0.332	2	NA	-100.31	0.00	-0.03
787500	0.076	11.674	0.332	2	NA	-100.31	0.00	-0.31
787600	0.076	11.674	0.332	2	NA	-100.31	0.00	-1.05
787700	0.076	11.674	0.332	2	NA	-100.31	0.00	-0.40
787800	0.076	11.674	0.332	2	NA	-100.31	0.00	-1.23
787900	0.076	11.674	0.332	2	NA	-100.31	0.00	-1.02
788000	0.076	11.674	0.332	2	NA	-100.31	0.00	-0.23
788100	0.076	11.674	0.332	2	NA	-100.31	0.00	-0.35
788200	0.076	11.674	0.332	2	NA	-100.31	0.00	-0.29
788300	0.070	11.674	0.179	3	NA	-95.38	-1.47	-3.80
788400	0.037	11.674	0.220	4	NA	-92.93	0.00	-0.69
788500	0.037	11.674	0.182	4	NA	-92.74	0.00	-0.19
788600	0.037	11.674	0.182	4	NA	-92.74	0.00	-0.23
788700	0.037	11.674	0.220	4	NA	-92.93	0.00	-0.28
788800	0.037	2.883	0.077	3	NA	-95.87	-1.47	-3.80
788900	0.037	2.883	0.132	3	NA	-92.99	0.00	-0.69
789000	0.037	2.883	0.132	3	NA	-92.99	0.00	0.69
789100	0.037	2.883	0.132	3	NA	-92.99	0.00	-0.69
789200	0.037	2.883	0.091	3	NA	-92.75	-1.47	-3.80
789300	0.037	2.883	0.091	3	NA	-94.15	0.00	-0.70
789400	0.037	2.883	0.174	3	NA	-94.99	-1.47	-3.80
789500	0.022	2.883	0.164	4	NA	-86.66	-1.75	-3.50
789600	0.036	2.626	0.121	3	NA	-92.80	-1.47	-3.80
789700	0.051	2.403	0.128	3	NA	-92.92	0.00	-0.69
789800	0.051	2.403	0.128	3	NA	-92.92	0.00	-0.16
789900	0.044	2.403	0.128	4	NA	-88.19	0.00	-0.69
790000	0.044	2.403	0.110	4	NA	-90.53	0.00	-0.00
790100	0.051	1.970	0.132	3	NA	-92.76	0.00	-1.22
790200	0.106	0.106	0.106	1	NA	-99.34	0.00	-1.55
790300	0.106	0.106	0.106	1	NA	-99.34	0.00	-0.55
790400	0.106	0.106	0.106	1	NA	-99.34	0.00	-0.93
790500	0.106	0.106	0.106	1	NA	-99.34	-0.37	-4.91
790600	0.106	0.106	0.106	1	NA	-99.34	-0.37	-4.91
790700	0.079	0.274	0.106	2	NA	-96.10	0.00	-0.07
790800	0.106	0.106	0.106	1	NA	-99.34	0.00	-3.15
790900	0.106	0.106	0.106	1	NA	-99.34	0.00	-0.28
791000	0.106	0.106	0.106	1	NA	-99.34	0.00	-0.55
791100	0.106	0.106	0.106	1	NA	-99.34	0.00	-0.62
791200	0.106	0.106	0.106	1	NA	-99.34	0.00	-0.33
791300	0.106	0.106	0.106	1	NA	-99.34	0.00	-1.98
791400	0.084	0.242	0.106	2	NA	-96.27	0.00	-0.49
791500	0.084	0.242	0.106	2	NA	-96.27	-1.06	-4.21
791600	0.084	0.242	0.106	2	NA	-96.27	0.00	-2.32
791700	0.084	0.242	0.106	2	NA	-96.27	-1.06	-4.21
791800	0.084	0.242	0.106	2	NA	-96.27	0.00	-0.47
791900	0.084	0.242	0.106	2	NA	-96.27	0.00	-0.67
792000	0.064	0.242	0.095	3	NA	-92.38	0.00	-0.79
792100	0.064	0.242	0.081	3	NA	-91.09	0.00	-0.50
792200	0.064	0.242	0.081	3	NA	-91.09	0.00	-0.63
792300	0.064	0.367	0.117	3	NA	-93.22	0.00	-0.69
792400	0.064	0.367	0.150	3	NA	-97.41	-1.47	-3.80
792500	0.064	0.302	0.145	3	NA	-96.65	-1.47	-3.80
792600	0.064	0.302	0.110	3	NA	-92.86	-1.47	-3.80
792700	0.064	0.242	0.097	3	NA	-94.58	0.00	-0.69
792800	0.075	0.242	0.079	2	NA	-95.21	-1.06	-4.21
792900	0.075	0.242	0.079	2	NA	-95.21	0.00	-0.18
793000	0.058	2.340	0.081	3	NA	-93.12	-1.47	-3.80
793100	0.058	2.340	0.095	3	NA	-94.46	0.00	0.69
793200	0.053	2.340	0.095	4	NA	-93.82	0.00	-0.69
793300	0.053	2.340	0.079	4	NA	-94.77	-1.75	-3.50
793400	0.053	2.340	0.081	4	NA	-92.44	-1.75	-3.50
793500	0.053	2.340	0.091	4	NA	-92.42	0.00	0.69
793600	0.053	2.340	0.081	4	NA	-92.44	-1.75	-3.50
793700	0.053	2.340	0.105	4	NA	-93.80	0.00	-0.69
793800	0.053	2.340	0.081	5	NA	-92.51	0.00	0.00
793900	0.068	2.340	0.091	4	NA	-93.09	0.00	-0.53
794000	0.040	2.543	0.093	5	NA	-86.35	0.00	0.69
794100	0.040	2.543	0.093	5	NA	-86.35	0.00	-0.69
794200	0.021	2.543	0.084	6	NA	-82.60	-2.16	-3.08
794300	0.021	2.543	0.094	5	NA	-84.04	0.00	-0.24
794400	0.021	2.543	0.129	5	NA	-79.60	0.00	-0.22
794500	0.021	2.543	0.125	5	NA	-81.68	0.00	-0.69
794600	0.021	2.543	0.136	6	NA	-81.80	0.00	-0.69
794700	0.021	2.543	0.138	6	NA	-81.61	0.00	-2.03
